match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1315,00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3913043478260869,0.1956521739130434,0,0.0,0.0,0.0,0,0,0.0,0,-0.5838449993177787,-0.0294117647058823,-0.3066283820118305,0.36838184082832937
2023-wimbledon-1315,00:00:25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.7826086956521741,0.5942028985507247,0,0.0,0.0,0.0,0,0,0.0,0,-0.5423960612691466,-0.0294117647058823,-0.2859039129875145,0.32045081364864975
2023-wimbledon-1315,00:00:38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.7536231884057971,0.5845410628019324,0,0.0,0.0,0.0,0,0,0.0,0,-0.4927351266444139,-0.0294117647058823,-0.2610734456751481,0.27251978646897024
2023-wimbledon-1315,00:00:53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3768115942028986,0.1256038647342995,0,0.0,0.0,0.0,0,0,0.0,0,-0.4647423724522092,-0.0294117647058823,-0.2470770685790457,0.22458875928929062
2023-wimbledon-1315,00:02:03,0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.3333333333333333,0,0,0.0,-1.0,0.0,-0.5,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5277221108884436,-0.0,-0.2638610554442218,0.1766577321096111
2023-wimbledon-1315,00:02:35,0,0.0,0.0,0.0,0.1666666666666666,-1.0,0.0,-0.2083333333333333,0,1,0.0,-1.0,0.6376811594202898,0.2125603864734299,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.510958489041511,-0.088235294117647,-0.299596891579579,0.12872670492993155
2023-wimbledon-1315,00:03:16,0,0.0,0.0,0.5,0.2857142857142857,-0.5,0.0,0.0714285714285714,0,0,0.0,-1.0,0.2318840579710146,-0.2560386473429951,0,-0.5,0.0,0.0,1,0,0.1666666666666666,0,-0.4572914918610505,-0.0294117647058823,-0.2433516282834664,0.08079567775025204
2023-wimbledon-1315,00:03:51,0,0.0,0.0,0.6666666666666666,0.375,-0.5,0.0,0.1354166666666666,0,0,0.0,-1.0,0.3478260869565217,-0.217391304347826,0,-0.5,0.0,0.0,1,0,0.1666666666666666,0,-0.4800067845481915,-0.2058823529411764,-0.342944568744684,0.03286465057057253
2023-wimbledon-1315,00:04:40,0,0.0,0.0,0.75,0.3333333333333333,-0.5,0.0,0.1458333333333333,0,0,0.0,-1.0,0.1594202898550725,-0.2801932367149758,0,-0.5,0.0,0.0,0,0,-0.1666666666666666,0,-0.5349022255443301,-0.1764705882352941,-0.3556864068898121,-0.015066376609107035
2023-wimbledon-1315,00:05:30,0,0.0,0.0,0.6,0.4,-0.5,0.0,0.125,0,1,0.0,-1.0,0.6376811594202898,0.2125603864734299,0,-0.5,0.0,0.0,1,0,0.1666666666666666,0,-0.4551594746716698,-0.0294117647058823,-0.2422856196887761,-0.0629974037887866
2023-wimbledon-1315,00:05:58,0,0.0,0.5,0.0,0.4545454545454545,0.0,0.0,0.4772727272727273,0,1,0.0,0.0,0.463768115942029,0.7318840579710145,0,0.0,0.0,0.0,1,0,0.5,0,-0.5891516622453012,-0.0588235294117647,-0.323987595828533,-0.11092843096846616
2023-wimbledon-1315,00:06:15,0,0.0,0.5,1.0,0.4166666666666667,0.0,0.0,0.638888888888889,0,1,0.0,0.0,0.6956521739130435,0.5652173913043478,0,0.0,0.0,0.0,0,0,0.0,0,-0.554727793696275,-0.0294117647058823,-0.2920697792010787,-0.15885945814814573
2023-wimbledon-1315,00:06:30,0,0.0,0.5,0.5,0.3846153846153846,0.0,0.0,0.4615384615384615,0,1,0.0,0.0,0.8260869565217392,0.6086956521739131,0,0.0,0.0,0.0,0,0,0.0,0,-0.5593495934959349,-0.0294117647058823,-0.2943806791009086,-0.2067904853278253
2023-wimbledon-1315,00:06:45,0,0.0,0.5,0.3333333333333333,0.3571428571428571,0.0,0.0,0.3968253968253968,0,0,0.0,0.0,0.289855072463768,0.0966183574879226,0,0.0,0.0,0.0,0,0,0.0,0,-0.6092837048257953,-0.0294117647058823,-0.3193477347658388,-0.25472151250750485
2023-wimbledon-1315,00:07:28,0,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.3611111111111111,0,1,0.0,0.0,0.7246376811594204,0.5748792270531401,0,0.0,0.0,0.0,0,0,0.0,0,-0.5336548121358248,-0.0294117647058823,-0.2815332884208535,-0.3026525396871844
