match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1306,00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.4347826086956523,0.4782608695652174,0,0.0,0.0,0.0,0,0,0.0,0,-0.5727605727605727,-0.0294117647058823,-0.3010861687332275,0.5671973669521022
2023-wimbledon-1306,00:00:35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.7681159420289856,0.5893719806763286,0,0.0,0.0,0.0,0,0,0.0,0,-0.5288924254480695,-0.088235294117647,-0.3085638597828583,0.708138998680206
2023-wimbledon-1306,00:00:58,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0,0,0.0,0.0,0.4202898550724638,0.1400966183574879,0,0.0,0.0,0.0,1,1,1.0,0,-0.4849013842949896,-0.1764705882352941,-0.3306859862651418,0.8490806304083099
2023-wimbledon-1306,00:01:39,0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.1944444444444444,0,1,0.0,0.0,0.7101449275362319,0.5700483091787439,0,0.0,0.0,0.0,0,0,0.0,0,-0.6100395856144193,-0.088235294117647,-0.3491374398660332,0.9900222621364138
2023-wimbledon-1306,00:02:03,0,0.0,0.0,0.25,0.2,0.0,0.0,0.15,0,1,0.0,0.0,0.7826086956521741,0.5942028985507247,0,0.0,0.0,0.0,0,0,0.0,0,-0.5516941789748045,-0.0294117647058823,-0.2905529718403434,1.1309638938645177
2023-wimbledon-1306,00:03:01,0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.4444444444444444,0,1,0.0,0.0,0.5652173913043479,0.782608695652174,0,0.0,1.0,0.0,1,1,1.0,0,-0.4235667259358932,-0.088235294117647,-0.2559010100267701,1.2719055255926217
2023-wimbledon-1306,00:03:24,0,0.0,0.0,1.0,0.4285714285714285,0.0,1.0,0.6071428571428572,0,1,1.0,0.0,0.6521739130434783,0.8840579710144928,0,0.0,0.0,0.0,1,1,1.0,0,-0.4719334719334719,-0.0294117647058823,-0.2506726183196771,1.4128471573207255
2023-wimbledon-1306,00:03:43,0,0.0,0.0,1.0,0.5,0.0,1.0,0.625,0,1,1.0,0.0,0.8260869565217392,0.9420289855072465,0,0.0,0.0,0.0,1,1,1.0,0,-0.4621497281472187,-0.0294117647058823,-0.2457807464265505,1.5537887890488293
2023-wimbledon-1306,00:04:01,0,0.0,0.0,1.0,0.4444444444444444,0.0,1.0,0.6111111111111112,0,1,1.0,0.0,0.4492753623188406,0.8164251207729469,0,0.0,0.0,0.0,0,0,0.0,0,-0.4349875654207342,-0.1176470588235294,-0.2763173121221318,1.6947304207769331
2023-wimbledon-1306,00:04:25,0,0.0,0.0,0.75,0.4,-1.0,1.0,0.2299999999999999,0,1,1.0,0.0,0.6956521739130435,0.8985507246376812,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.3730176130965432,-0.0588235294117647,-0.2159205712541539,1.835672052505037
2023-wimbledon-1306,00:04:45,0,0.0,0.0,0.6,0.4545454545454545,-1.0,1.0,0.2109090909090908,0,0,1.0,0.0,0.5217391304347827,0.5072463768115942,0,-1.0,0.0,0.0,1,0,0.0,0,-0.4469071813407897,-0.0294117647058823,-0.238159473023336,1.9766136842331408
2023-wimbledon-1306,00:05:28,0,0.0,0.5,0.0,0.4166666666666667,0.0,0.0,0.3055555555555556,0,1,0.0,0.0,0.7536231884057971,0.8768115942028986,0,0.0,0.0,0.0,0,0,0.0,0,-0.4372264226024671,-0.088235294117647,-0.2627308583600571,2.1175553159612446
2023-wimbledon-1306,00:05:49,0,0.0,0.5,0.0,0.4615384615384615,-0.0,0.0,0.1923076923076923,0,0,0.0,0.0,0.3623188405797102,0.1811594202898551,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.4990626673808248,-0.0588235294117647,-0.2789430983962948,2.2584969476893484
2023-wimbledon-1306,00:06:25,0,0.0,0.5,0.5,0.4285714285714285,-0.0,0.0,0.2857142857142857,0,1,0.0,0.0,0.4927536231884057,0.4975845410628019,0,-0.0,0.0,0.0,0,0,0.0,0,-0.490442054958184,-0.0294117647058823,-0.2599269098320331,2.399438579417452
