match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1408,00:00:00,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.6086956521739131,0.8043478260869565,0,0.0,0.0,0.0,1,0,0.5,0,-0.4085461576750775,-0.0294117647058823,-0.2189789611904799,0.30327964029702703
2023-wimbledon-1408,00:00:15,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1.0,0.0,0.855072463768116,0.9516908212560388,0,0.0,0.0,0.0,1,1,1.0,0,-0.3773069036226931,-0.0294117647058823,-0.2033593341642877,0.19262450457749086
2023-wimbledon-1408,00:00:29,0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.8333333333333333,0,1,1.0,0.0,0.8695652173913044,0.9565217391304348,0,0.0,0.0,0.0,0,0,0.0,0,-0.4261915668169435,-0.1764705882352941,-0.3013310775261188,0.08196936885795464
2023-wimbledon-1408,00:00:57,0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.7083333333333333,0,1,1.0,0.0,0.7971014492753623,0.932367149758454,0,0.0,0.0,0.0,1,0,0.5,0,0.0,-0.0294117647058823,-0.0294117647058823,-0.02868576686158153
2023-wimbledon-1408,00:01:13,0,0.0,0.0,0.75,0.8,0.0,1.0,0.85,0,0,1.0,0.0,0.3913043478260869,0.463768115942029,0,0.0,1.0,0.0,1,1,1.0,0,-0.428968467616373,-0.2058823529411764,-0.3174254102787747,-0.1393409025811177
2023-wimbledon-1408,00:02:31,0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.8333333333333333,0,1,0.0,0.0,0.7681159420289856,0.8840579710144928,0,0.0,0.0,0.0,0,0,0.0,0,-0.7116182572614108,-0.0294117647058823,-0.3705150109836466,-0.2499960383006539
2023-wimbledon-1408,00:02:53,0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.5238095238095238,0,1,0.0,0.0,0.7391304347826086,0.8695652173913043,0,0.0,0.0,0.0,0,0,0.0,0,-0.5319122296303251,-0.2647058823529412,-0.3983090559916331,-0.3606511740201901
2023-wimbledon-1408,00:03:28,0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0,1,0.0,0.0,0.5942028985507246,0.5314009661835749,0,0.0,0.0,0.0,0,0,0.0,0,-0.4671002295332824,-0.0294117647058823,-0.2482559971195823,-0.4713063097397263
2023-wimbledon-1408,00:03:50,0,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.4814814814814814,0,1,0.0,0.0,0.7391304347826086,0.5797101449275363,0,0.0,0.0,0.0,0,0,0.0,0,-0.5845843787274297,-0.0294117647058823,-0.306998071716656,-0.5819614454592624
2023-wimbledon-1408,00:04:16,0,0.0,0.5,0.0,0.4,-1.0,0.0,-0.0333333333333333,0,1,0.0,0.0,0.6956521739130435,0.8478260869565217,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.3715704426864164,-0.0588235294117647,-0.2151969860490905,-0.6926165811787988
