match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end
2023-wimbledon-1312,00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.6521739130434783,0.8260869565217391,0,0.0,0.0,0.0,0,0,0.0,0,-0.5392815585000563,-0.08823529411764705,-0.3137584263088517
2023-wimbledon-1312,00:00:24,0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0,1,0.0,0.0,0.5942028985507246,0.7971014492753623,0,0.0,0.0,0.0,1,1,1.0,0,-0.5223966309341501,-0.11764705882352941,-0.3200218448788398
2023-wimbledon-1312,00:00:52,0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.38888888888888884,0,1,0.0,0.0,0.6376811594202898,0.8188405797101449,0,0.0,0.0,0.0,1,1,1.0,0,-0.5439691660164101,-0.23529411764705882,-0.3896316418317345
2023-wimbledon-1312,00:01:31,0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.38888888888888884,0,1,0.0,0.0,0.6666666666666667,0.8333333333333334,0,0.0,0.0,0.0,0,0,0.0,0,-0.45592228722817085,-0.14705882352941177,-0.3014905553787913
2023-wimbledon-1312,00:02:03,0,0.0,0.0,0.5,0.6,0.0,0.0,0.3666666666666667,0,0,0.0,0.0,0.3623188405797102,0.1811594202898551,0,0.0,0.0,0.0,1,0,0.5,0,-0.44665484034465275,-0.11764705882352941,-0.2821509495840911
2023-wimbledon-1312,00:02:57,0,0.0,0.0,0.6,0.6666666666666666,-0.0,0.0,0.31666666666666665,0,0,0.0,0.0,0.3623188405797102,0.1811594202898551,0,-0.0,0.0,1.0,1,0,0.5,0,-0.5681509118170089,-0.11764705882352941,-0.3428989853202692
2023-wimbledon-1312,00:04:14,0,0.0,1.0,0.0,0.5714285714285714,-1.0,0.0,0.19047619047619047,0,0,0.0,0.0,0.5797101449275364,0.2898550724637682,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.46058835440108764,-0.11764705882352941,-0.2891177066123085
2023-wimbledon-1312,00:05:07,0,0.0,1.0,0.0,0.5,-1.0,0.0,0.125,0,0,0.0,0.0,0.6376811594202898,0.3188405797101449,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.38102977883554884,-0.058823529411764705,-0.21992665412365678
2023-wimbledon-1312,00:05:46,0,0.0,1.0,0.0,0.5555555555555556,-1.0,0.0,0.1388888888888889,0,1,0.0,0.0,0.6666666666666667,0.8333333333333334,0,-1.0,0.0,0.0,1,0,0.0,0,-0.4876149371364233,-0.029411764705882353,-0.2585133509211528
2023-wimbledon-1312,00:06:11,0,0.0,1.0,0.3333333333333333,0.6,-1.0,0.0,0.23333333333333328,0,0,0.0,0.0,0.6086956521739131,0.30434782608695654,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.4288296693684763,-0.08823529411764705,-0.25853248174306165
2023-wimbledon-1312,00:07:06,0,0.0,1.0,0.5,0.5454545454545454,-1.0,0.0,0.26136363636363635,0,0,0.0,-1.0,0.0,-0.5,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.4793054714314557,-0.0,-0.23965273571572784
2023-wimbledon-1312,00:07:41,0,0.0,1.0,0.4,0.5833333333333334,-1.0,0.0,0.24583333333333335,0,1,0.0,-1.0,0.8840579710144929,0.2946859903381643,0,-1.0,0.0,0.0,1,0,0.0,0,-0.451138147566719,-0.029411764705882353,-0.24027495613630068
2023-wimbledon-1312,00:08:08,0,0.0,1.0,0.5,0.5384615384615384,-1.0,0.0,0.2596153846153846,0,1,0.0,-1.0,0.7101449275362319,0.23671497584541065,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.4084574934268186,-0.058823529411764705,-0.23364051141929165
2023-wimbledon-1312,00:08:40,0,0.0,1.0,0.42857142857142855,0.5,-1.0,0.0,0.23214285714285715,0,0,0.0,-1.0,0.49275362318840576,-0.16908212560386474,0,-1.0,0.0,0.0,0,0,-0.25,0,-0.3929358543092449,-0.11764705882352941,-0.25529145656638713
2023-wimbledon-1312,00:09:28,0,0.0,0.5,0.0,0.5333333333333333,-0.0,0.0,0.3444444444444444,0,0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.4780715396578538,-0.0,-0.2390357698289269
2023-wimbledon-1312,00:09:56,0,0.0,0.5,1.0,0.5,-0.5,0.0,0.375,0,0,0.0,0.0,0.3333333333333335,0.11111111111111116,0,-0.5,0.0,0.0,0,0,-0.16666666666666666,0,-0.5821700069108501,-0.029411764705882353,-0.3057908858083662
2023-wimbledon-1312,00:10:22,0,0.0,0.5,0.5,0.5294117647058824,-0.3333333333333333,0.0,0.29901960784313725,0,1,0.0,0.0,0.5652173913043479,0.5217391304347826,0,-0.3333333333333333,0.0,0.0,1,0,0.22222222222222224,0,-0.4693901286617722,-0.29411764705882354,-0.38175388786029785
2023-wimbledon-1312,00:11:02,0,0.0,0.5,0.6666666666666666,0.5,-0.3333333333333333,0.0,0.3333333333333333,0,1,0.0,0.0,0.6521739130434783,0.5507246376811594,0,-0.3333333333333333,0.0,0.0,0,0,-0.1111111111111111,0,-0.761739042719524,-0.029411764705882353,-0.39557540371270317
2023-wimbledon-1312,00:11:25,0,0.0,0.5,0.5,0.5263157894736842,-0.3333333333333333,0.0,0.2982456140350877,0,0,0.0,0.0,0.24637681159420288,0.08212560386473429,0,-0.3333333333333333,0.0,0.0,1,1,0.5555555555555556,0,-0.43755645352983125,-0.3529411764705882,-0.3952488150002097
2023-wimbledon-1312,00:12:27,0,0.0,0.5,0.6,0.55,-0.25,0.0,0.35000000000000003,0,0,0.0,0.0,0.2753623188405798,0.0917874396135266,0,-0.25,0.0,1.0,1,0,0.4375,0,-0.5233569885837704,-0.058823529411764705,-0.2910902589977676
2023-wimbledon-1312,00:14:40,0,0.0,0.6666666666666666,0.0,0.5238095238095238,0.0,0.0,0.5952380952380952,0,1,0.0,0.0,0.7246376811594204,0.8623188405797102,0,0.0,0.0,0.0,0,0,0.0,0,-0.45500857036690767,-0.3529411764705882,-0.40397487341874794
2023-wimbledon-1312,00:15:25,0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.38888888888888884,0,0,0.0,0.0,0.4782608695652175,0.23913043478260876,0,0.0,0.0,0.0,0,0,0.0,0,-0.555908688923281,-0.11764705882352941,-0.33677787387340524
2023-wimbledon-1312,00:16:08,0,0.0,0.6666666666666666,0.0,0.5217391304347826,0.0,0.0,0.3961352657004831,0,1,0.0,0.0,0.6231884057971016,0.8115942028985508,0,0.0,0.0,0.0,1,1,1.0,0,-0.4399647050838254,-0.029411764705882353,-0.23468823489485388
2023-wimbledon-1312,00:16:34,0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0,0,0.0,0.0,0.5942028985507246,0.2971014492753623,0,0.0,0.0,0.0,0,0,0.0,0,-0.43138123504917164,-0.058823529411764705,-0.24510238223046818
2023-wimbledon-1312,00:17:40,0,0.0,0.6666666666666666,0.25,0.52,0.0,1.0,0.6091666666666666,0,0,0.0,0.0,0.3623188405797102,0.1811594202898551,0,0.0,1.0,0.0,1,1,1.0,0,-0.4247746942735327,-0.14705882352941177,-0.2859167589014722
2023-wimbledon-1312,00:18:26,0,0.0,0.6666666666666666,0.4,0.5384615384615384,0.0,1.0,0.6512820512820513,0,0,0.0,0.0,0.536231884057971,0.2681159420289855,0,0.0,0.0,0.0,1,0,0.5,0,-0.5410127991096272,-0.029411764705882353,-0.28521228190775477
2023-wimbledon-1312,00:19:02,0,0.0,0.6666666666666666,0.5,0.5185185185185185,-1.0,1.0,0.337037037037037,0,0,0.0,-1.0,0.0,-0.5,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5167795809043643,-0.0,-0.25838979045218213
2023-wimbledon-1312,00:19:39,0,0.0,0.6666666666666666,0.42857142857142855,0.5357142857142857,-0.5,1.0,0.4261904761904762,0,0,0.0,-1.0,0.5507246376811594,-0.1497584541062802,0,-0.5,0.0,0.0,1,0,0.16666666666666666,0,-0.5199059434038757,-0.08823529411764705,-0.3040706187607614
2023-wimbledon-1312,00:20:19,0,0.0,0.6666666666666666,0.5,0.5172413793103449,-0.6666666666666666,1.0,0.40344827586206894,0,1,0.0,-1.0,0.7101449275362319,0.23671497584541065,0,-0.6666666666666666,0.0,0.0,0,0,-0.2222222222222222,0,-0.36751024476686234,-0.058823529411764705,-0.21316688708931353
2023-wimbledon-1312,00:20:47,0,0.0,0.6666666666666666,0.42857142857142855,0.5333333333333333,-0.6666666666666666,1.0,0.3923809523809524,0,1,0.0,-1.0,0.6956521739130435,0.2318840579710145,0,-0.6666666666666666,1.0,0.0,1,1,0.5833333333333334,0,-0.4289200306769853,-0.08823529411764705,-0.25857766239731617
2023-wimbledon-1312,00:21:18,0,0.0,0.6666666666666666,0.5,0.5161290322580645,-0.75,1.0,0.3865591397849462,0,0,0.0,-1.0,0.0,-0.5,0,-0.75,0.0,0.0,0,0,-0.25,0,-0.40149393090569563,-0.0,-0.20074696545284781
2023-wimbledon-1312,00:21:55,0,0.0,0.6666666666666666,0.42857142857142855,0.53125,-0.75,1.0,0.37529761904761905,0,0,0.0,-1.0,0.6521739130434783,-0.11594202898550725,0,-0.75,1.0,0.0,1,0,0.3125,0,-0.530676401987628,-0.20588235294117646,-0.3682793774644022
2023-wimbledon-1312,00:22:42,0,0.0,0.6666666666666666,0.5,0.5454545454545454,-0.75,1.0,0.3924242424242424,0,0,0.0,-1.0,0.536231884057971,-0.15458937198067635,0,-0.75,0.0,0.0,1,0,0.08333333333333333,0,-0.5079453894359892,-0.029411764705882353,-0.2686785770709358
2023-wimbledon-1312,00:23:18,0,0.0,0.6666666666666666,0.5714285714285714,0.5588235294117647,-0.75,1.0,0.40938375350140055,0,1,0.0,-1.0,0.7246376811594204,0.2415458937198068,0,-0.75,0.0,0.0,1,0,0.08333333333333333,0,-0.4187983343248067,-0.029411764705882353,-0.22410504951534452
2023-wimbledon-1312,00:24:08,0,0.0,0.75,0.0,0.5428571428571428,-1.0,0.0,0.09761904761904756,0,0,0.0,0.0,0.24637681159420288,0.12318840579710144,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.52673908900324,-0.08823529411764705,-0.3074871915604435
2023-wimbledon-1312,00:24:42,0,0.0,0.75,0.0,0.5277777777777778,-1.0,0.0,0.06944444444444442,0,0,0.0,0.0,0.2028985507246377,0.10144927536231885,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5629669156883671,-0.08823529411764705,-0.3256011049030071
2023-wimbledon-1312,00:25:13,0,0.0,0.75,0.0,0.5135135135135135,-1.0,0.0,0.0658783783783784,0,0,0.0,0.0,0.318840579710145,0.1594202898550725,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5275233559259939,-0.08823529411764705,-0.30787932502182047
2023-wimbledon-1312,00:25:48,0,0.0,0.75,0.0,0.5263157894736842,-1.0,0.0,0.06907894736842102,0,0,0.0,0.0,0.34782608695652173,0.17391304347826086,0,-1.0,0.0,0.0,1,0,0.0,0,-0.6969575392845202,-0.058823529411764705,-0.37789053434814246
2023-wimbledon-1312,00:26:33,0,0.0,0.75,0.25,0.5384615384615384,-1.0,0.0,0.13461538461538458,0,1,0.0,0.0,0.5942028985507246,0.7971014492753623,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.5275754884547069,-0.11764705882352941,-0.3226112736391182
2023-wimbledon-1312,00:26:58,0,0.0,0.75,0.4,0.525,-1.0,0.0,0.16874999999999996,0,0,0.0,0.0,0.30434782608695654,0.15217391304347827,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5004505611534366,-0.20588235294117646,-0.35316645704730654
2023-wimbledon-1312,00:28:58,0,0.0,0.6,0.0,0.5121951219512195,-1.0,0.0,0.03739837398373987,0,1,0.0,0.0,0.7101449275362319,0.855072463768116,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.4702832292595897,-0.058823529411764705,-0.2645533793356772
2023-wimbledon-1312,00:29:23,0,0.0,0.6,0.0,0.5,-1.0,0.0,0.025000000000000022,0,1,0.0,0.0,0.6811594202898552,0.8405797101449276,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.44244941712448077,-0.23529411764705882,-0.3388717673857698
2023-wimbledon-1312,00:30:00,0,0.0,0.6,0.0,0.4883720930232558,-1.0,0.0,0.02209302325581397,0,1,0.0,0.0,0.8115942028985508,0.9057971014492754,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.49301397205588826,-0.058823529411764705,-0.2759187507338265
2023-wimbledon-1312,00:30:22,0,0.0,0.6,0.0,0.5,-1.0,0.0,0.025000000000000022,0,1,0.0,0.0,0.855072463768116,0.927536231884058,0,-1.0,0.0,0.0,1,0,0.0,0,-0.43404983535146624,-0.14705882352941177,-0.290554329440439
2023-wimbledon-1312,00:30:49,0,0.0,0.6,0.25,0.4888888888888889,-1.0,0.0,0.0847222222222222,0,1,0.0,0.0,0.4782608695652175,0.7391304347826088,0,-1.0,0.0,0.0,0,0,-0.25,0,-0.4801402789817953,-0.058823529411764705,-0.26948190419678
2023-wimbledon-1312,00:31:33,0,0.0,0.5,0.0,0.4782608695652174,0.0,0.0,0.4891304347826087,0,0,0.0,0.0,0.2028985507246377,0.10144927536231885,0,0.0,0.0,0.0,0,0,0.0,0,-0.5562913907284768,-0.08823529411764705,-0.3222633424230619
2023-wimbledon-1312,00:32:06,0,0.0,0.5,0.0,0.48936170212765956,0.0,1.0,0.4973404255319149,0,1,0.0,0.0,0.5217391304347827,0.7608695652173914,0,0.0,1.0,0.0,1,1,1.0,0,-0.6226475866194267,-0.11764705882352941,-0.37014732272147804
2023-wimbledon-1312,00:32:32,0,0.0,0.5,0.5,0.4791666666666667,0.0,1.0,0.6197916666666667,0,1,0.0,0.0,0.6376811594202898,0.8188405797101449,0,0.0,0.0,0.0,0,0,0.0,0,-0.6969216121866074,-0.029411764705882353,-0.3631666884462449
