match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end
2023-wimbledon-1303,00:00:00,0,0.0,0.0,0.0,1.0,-0.0,0.0,0.5,0,0,0.0,0.0,0.3913043478260869,0.19565217391304346,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.584014651056315,-0.058823529411764705,-0.32141909023403986
2023-wimbledon-1303,00:00:33,0,0.0,0.0,1.0,0.5,-0.0,0.0,0.5,0,0,0.0,0.0,0.4492753623188406,0.2246376811594203,0,-0.0,0.0,0.0,0,0,0.0,0,-0.46861471861471854,-0.029411764705882353,-0.24901324166030045
2023-wimbledon-1303,00:01:04,0,0.0,0.0,0.5,0.3333333333333333,-0.5,0.0,0.11111111111111109,0,1,0.0,0.0,0.6231884057971016,0.8115942028985508,0,-0.5,0.0,0.0,0,0,-0.16666666666666666,0,-0.5094292180035203,-0.20588235294117646,-0.35765578547234833
2023-wimbledon-1303,00:01:36,0,0.0,0.0,0.3333333333333333,0.25,-0.5,0.0,0.027777777777777752,0,1,0.0,0.0,0.7826086956521741,0.891304347826087,0,-0.5,0.0,0.0,0,0,-0.16666666666666666,0,-0.6160571589733947,-0.029411764705882353,-0.32273446183963855
2023-wimbledon-1303,00:01:56,0,0.0,0.0,0.25,0.2,-0.5,0.0,-0.016666666666666663,0,1,0.0,0.0,0.7101449275362319,0.5700483091787439,0,-0.5,0.0,0.0,0,0,-0.16666666666666666,0,-0.6627793974732751,-0.029411764705882353,-0.3460955810895787
2023-wimbledon-1303,00:02:48,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0,1,0.0,0.0,0.8405797101449275,0.9202898550724637,0,0.0,0.0,0.0,1,0,0.5,0,-0.3956836026754186,-0.14705882352941177,-0.2713712131024152
2023-wimbledon-1303,00:03:09,0,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.4761904761904762,0,1,0.0,0.0,0.7391304347826086,0.8695652173913043,0,0.0,0.0,0.0,1,0,0.5,0,-0.3309996110462855,-0.029411764705882353,-0.18020568787608393
2023-wimbledon-1303,00:03:31,0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0,1,0.0,0.0,0.855072463768116,0.927536231884058,0,0.0,0.0,0.0,1,0,0.5,0,-0.38645690834473323,-0.029411764705882353,-0.2079343365253078
2023-wimbledon-1303,00:03:49,0,0.0,0.0,1.0,0.5555555555555556,0.0,0.0,0.5185185185185185,0,0,0.0,0.0,0.21739130434782616,0.10869565217391308,0,0.0,0.0,0.0,1,1,1.0,0,-0.6190288195815238,-0.14705882352941177,-0.3830438215554678
2023-wimbledon-1303,00:04:55,0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0,1,0.0,0.0,0.8695652173913044,0.9347826086956522,0,0.0,0.0,0.0,0,0,0.0,0,-0.5374252757430328,-0.029411764705882353,-0.28341852022445757
2023-wimbledon-1303,00:05:29,0,0.0,0.5,0.0,0.45454545454545453,0.0,0.0,0.23863636363636365,0,0,0.0,0.0,0.46376811594202905,0.23188405797101452,0,0.0,0.0,0.0,0,0,0.0,0,-0.5562230209923351,-0.4411764705882353,-0.4986997457902852
2023-wimbledon-1303,00:06:46,0,0.0,0.5,0.0,0.5,-0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.605423522242535,-0.0,-0.3027117611212675
2023-wimbledon-1303,00:07:20,0,0.0,0.5,0.3333333333333333,0.5384615384615384,-0.0,0.0,0.2743589743589744,0,0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.6491012065993598,-0.0,-0.3245506032996799
2023-wimbledon-1303,00:07:59,0,0.0,0.5,0.5,0.5,-0.0,0.0,0.3,0,1,0.0,0.0,0.8115942028985508,0.6038647342995169,0,-0.0,0.0,0.0,0,0,0.0,0,-0.4517372117595873,-0.029411764705882353,-0.24057448823273483
2023-wimbledon-1303,00:08:25,0,0.0,0.5,0.4,0.5333333333333333,-0.0,0.5,0.38666666666666666,0,1,0.0,0.0,0.8695652173913044,0.6231884057971014,0,-0.0,1.0,0.0,1,0,0.5,0,-0.558861526039564,-0.1764705882352941,-0.36766605713742906
2023-wimbledon-1303,00:09:01,0,0.0,0.5,0.5,0.5,-0.0,0.5,0.4,0,1,0.0,0.0,0.6956521739130435,0.5652173913043478,0,-0.0,0.0,0.0,0,0,0.0,0,-0.4347517730496454,-0.08823529411764705,-0.26149353358364624
2023-wimbledon-1303,00:09:29,0,0.0,0.5,0.42857142857142855,0.47058823529411764,-0.0,0.5,0.3798319327731092,0,0,0.0,0.0,0.46376811594202905,0.15458937198067635,0,-0.0,0.0,0.0,0,0,0.0,0,-0.5179399861810285,-0.38235294117647056,-0.45014646367874955
2023-wimbledon-1303,00:11:37,0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.41666666666666663,0,1,0.0,0.0,0.7246376811594204,0.8623188405797102,0,0.0,0.0,0.0,1,0,0.5,0,-0.4901934443847394,-0.029411764705882353,-0.25980260454531084
2023-wimbledon-1303,00:11:53,0,0.0,0.3333333333333333,1.0,0.5263157894736842,0.0,0.0,0.6198830409356725,0,1,0.0,0.0,0.6956521739130435,0.8478260869565217,0,0.0,0.0,0.0,1,0,0.5,0,-0.41768579492003766,-0.029411764705882353,-0.22354877981296
2023-wimbledon-1303,00:12:07,0,0.0,0.3333333333333333,1.0,0.55,0.0,0.0,0.6277777777777778,0,0,0.0,0.0,0.30434782608695654,0.15217391304347827,0,0.0,0.0,0.0,1,0,0.5,0,-0.4383940377449213,-0.029411764705882353,-0.23390290122540183
2023-wimbledon-1303,00:12:36,0,0.0,0.3333333333333333,1.0,0.5238095238095238,0.0,0.0,0.6190476190476191,0,1,0.0,0.0,0.7391304347826086,0.8695652173913043,0,0.0,0.0,0.0,0,0,0.0,0,-0.46976569293318604,-0.11764705882352941,-0.29370637587835774
2023-wimbledon-1303,00:13:04,0,0.0,0.3333333333333333,0.75,0.5454545454545454,0.0,0.0,0.5429292929292929,0,0,0.0,0.0,0.28985507246376807,0.14492753623188404,0,0.0,0.0,0.0,1,0,0.5,0,-0.4035563006091812,-0.20588235294117646,-0.3047193267751788
2023-wimbledon-1303,00:13:58,0,0.0,0.5,0.0,0.5217391304347826,0.0,0.0,0.5108695652173914,0,0,0.0,0.0,0.4782608695652175,0.23913043478260876,0,0.0,0.0,0.0,0,0,0.0,0,-0.5698152620928258,-0.08823529411764705,-0.32902527810523646
2023-wimbledon-1303,00:14:34,0,0.0,0.5,0.0,0.5,0.0,0.0,0.3333333333333333,0,1,0.0,0.0,0.7826086956521741,0.5942028985507247,0,0.0,0.0,0.0,0,0,0.0,0,-0.5668589407446251,-0.029411764705882353,-0.2981353527252537
2023-wimbledon-1303,00:14:53,0,0.0,0.5,0.0,0.48,0.0,0.0,0.32666666666666666,0,0,0.0,0.0,0.43478260869565233,0.14492753623188412,0,0.0,0.0,0.0,0,0,0.0,0,-0.5323183760683762,-0.08823529411764705,-0.3102768350930116
2023-wimbledon-1303,00:15:26,0,0.0,0.5,0.0,0.46153846153846156,0.0,0.0,0.32051282051282054,0,1,0.0,0.0,0.8405797101449275,0.6135265700483091,0,0.0,0.0,0.0,0,0,0.0,0,-0.7081967213114754,-0.029411764705882353,-0.36880424300867887
