match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end
2023-wimbledon-1316,00:00:00,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.7536231884057971,0.8768115942028986,0,0.0,0.0,0.0,1,0,0.5,0,-0.43780112155437956,-0.029411764705882353,-0.23360644313013096
2023-wimbledon-1316,00:00:35,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.6811594202898552,0.8405797101449276,0,0.0,0.0,0.0,1,0,0.5,0,-0.3846836453988819,-0.029411764705882353,-0.20704770505238212
2023-wimbledon-1316,00:00:56,0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.8333333333333333,0,1,0.0,0.0,0.5507246376811594,0.7753623188405797,0,0.0,0.0,0.0,0,0,0.0,0,-0.4470973408927574,-0.058823529411764705,-0.252960435152261
2023-wimbledon-1316,00:01:24,0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.7083333333333333,0,1,0.0,0.0,0.6956521739130435,0.8478260869565217,0,0.0,0.0,0.0,1,1,1.0,0,-0.43467775041050905,-0.08823529411764705,-0.26145652226407806
2023-wimbledon-1316,00:01:48,0,0.0,0.0,0.75,0.8,0.0,0.0,0.775,0,1,0.0,0.0,0.5797101449275364,0.7898550724637682,0,0.0,0.0,0.0,1,0,0.5,0,-0.4691917112666392,-0.029411764705882353,-0.2493017379862608
2023-wimbledon-1316,00:02:35,0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.6111111111111112,0,1,0.0,0.0,0.7536231884057971,0.8768115942028986,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.5193004352019192,-0.47058823529411764,-0.4949443352480184
2023-wimbledon-1316,00:03:18,0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,0.7142857142857143,0,0,0.0,0.0,0.30434782608695654,0.15217391304347827,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.45644445750213003,-0.11764705882352941,-0.28704575816282973
2023-wimbledon-1316,00:03:58,0,0.0,1.0,1.0,0.875,0.0,0.0,0.71875,0,0,0.0,0.0,0.34782608695652173,0.17391304347826086,0,0.0,0.0,0.0,1,1,0.6666666666666666,0,-0.4723058398555087,-0.23529411764705882,-0.3537999787512838
2023-wimbledon-1316,00:04:42,0,0.0,1.0,1.0,0.7777777777777778,0.0,0.0,0.6944444444444444,0,0,0.0,0.0,0.30434782608695654,0.15217391304347827,0,0.0,0.0,0.0,0,0,0.0,0,-0.510680228862047,-0.08823529411764705,-0.29945776148984704
2023-wimbledon-1316,00:05:19,0,0.0,1.0,0.75,0.7,0.0,0.0,0.6125,0,1,0.0,0.0,0.6376811594202898,0.8188405797101449,0,0.0,0.0,0.0,0,0,0.0,0,-0.6078534490314664,-0.029411764705882353,-0.3186326068686744
