match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end
2023-wimbledon-1315,00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3913043478260869,0.19565217391304346,0,0.0,0.0,0.0,0,0,0.0,0,-0.5838449993177787,-0.029411764705882353,-0.3066283820118305
2023-wimbledon-1315,00:00:25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.7826086956521741,0.5942028985507247,0,0.0,0.0,0.0,0,0,0.0,0,-0.5423960612691466,-0.029411764705882353,-0.2859039129875145
2023-wimbledon-1315,00:00:38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.7536231884057971,0.5845410628019324,0,0.0,0.0,0.0,0,0,0.0,0,-0.49273512664441393,-0.029411764705882353,-0.2610734456751481
2023-wimbledon-1315,00:00:53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37681159420289867,0.12560386473429955,0,0.0,0.0,0.0,0,0,0.0,0,-0.4647423724522092,-0.029411764705882353,-0.24707706857904577
2023-wimbledon-1315,00:02:03,0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.3333333333333333,0,0,0.0,-1.0,0.0,-0.5,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5277221108884436,-0.0,-0.2638610554442218
2023-wimbledon-1315,00:02:35,0,0.0,0.0,0.0,0.16666666666666666,-1.0,0.0,-0.20833333333333334,0,1,0.0,-1.0,0.6376811594202898,0.21256038647342992,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.510958489041511,-0.08823529411764705,-0.299596891579579
2023-wimbledon-1315,00:03:16,0,0.0,0.0,0.5,0.2857142857142857,-0.5,0.0,0.07142857142857142,0,0,0.0,-1.0,0.23188405797101463,-0.25603864734299514,0,-0.5,0.0,0.0,1,0,0.16666666666666666,0,-0.45729149186105056,-0.029411764705882353,-0.24335162828346646
2023-wimbledon-1315,00:03:51,0,0.0,0.0,0.6666666666666666,0.375,-0.5,0.0,0.13541666666666663,0,0,0.0,-1.0,0.34782608695652173,-0.21739130434782608,0,-0.5,0.0,0.0,1,0,0.16666666666666666,0,-0.4800067845481915,-0.20588235294117646,-0.342944568744684
2023-wimbledon-1315,00:04:40,0,0.0,0.0,0.75,0.3333333333333333,-0.5,0.0,0.14583333333333331,0,0,0.0,-1.0,0.1594202898550725,-0.2801932367149758,0,-0.5,0.0,0.0,0,0,-0.16666666666666666,0,-0.5349022255443301,-0.1764705882352941,-0.3556864068898121
2023-wimbledon-1315,00:05:30,0,0.0,0.0,0.6,0.4,-0.5,0.0,0.125,0,1,0.0,-1.0,0.6376811594202898,0.21256038647342992,0,-0.5,0.0,0.0,1,0,0.16666666666666666,0,-0.45515947467166984,-0.029411764705882353,-0.2422856196887761
2023-wimbledon-1315,00:05:58,0,0.0,0.5,0.0,0.45454545454545453,0.0,0.0,0.4772727272727273,0,1,0.0,0.0,0.46376811594202905,0.7318840579710145,0,0.0,0.0,0.0,1,0,0.5,0,-0.5891516622453012,-0.058823529411764705,-0.323987595828533
2023-wimbledon-1315,00:06:15,0,0.0,0.5,1.0,0.4166666666666667,0.0,0.0,0.638888888888889,0,1,0.0,0.0,0.6956521739130435,0.5652173913043478,0,0.0,0.0,0.0,0,0,0.0,0,-0.554727793696275,-0.029411764705882353,-0.2920697792010787
2023-wimbledon-1315,00:06:30,0,0.0,0.5,0.5,0.38461538461538464,0.0,0.0,0.4615384615384615,0,1,0.0,0.0,0.8260869565217392,0.6086956521739131,0,0.0,0.0,0.0,0,0,0.0,0,-0.5593495934959349,-0.029411764705882353,-0.29438067910090865
2023-wimbledon-1315,00:06:45,0,0.0,0.5,0.3333333333333333,0.35714285714285715,0.0,0.0,0.3968253968253968,0,0,0.0,0.0,0.28985507246376807,0.09661835748792269,0,0.0,0.0,0.0,0,0,0.0,0,-0.6092837048257953,-0.029411764705882353,-0.31934773476583883
2023-wimbledon-1315,00:07:28,0,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.3611111111111111,0,1,0.0,0.0,0.7246376811594204,0.5748792270531401,0,0.0,0.0,0.0,0,0,0.0,0,-0.5336548121358248,-0.029411764705882353,-0.28153328842085357
2023-wimbledon-1315,00:09:04,0,0.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.35416666666666663,0,1,0.0,0.0,0.6231884057971016,0.8115942028985508,0,0.0,0.0,0.0,1,0,0.5,0,-0.41928273900233665,-0.029411764705882353,-0.2243472518541095
2023-wimbledon-1315,00:09:24,0,0.0,0.3333333333333333,1.0,0.4117647058823529,0.0,0.0,0.5816993464052288,0,1,0.0,0.0,0.6376811594202898,0.8188405797101449,0,0.0,0.0,0.0,1,1,1.0,0,-0.395770025525708,-0.08823529411764705,-0.2420026598216775
2023-wimbledon-1315,00:09:50,0,0.0,0.3333333333333333,1.0,0.4444444444444444,0.0,0.0,0.5925925925925926,0,1,0.0,0.0,0.5652173913043479,0.782608695652174,0,0.0,0.0,0.0,1,0,0.5,0,-0.4008769598724422,-0.029411764705882353,-0.21514436228916228
2023-wimbledon-1315,00:10:12,0,0.0,0.3333333333333333,1.0,0.42105263157894735,-1.0,0.0,0.18859649122807015,0,1,0.0,0.0,0.46376811594202905,0.7318840579710145,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.4524286915464718,-0.058823529411764705,-0.25562611047911826
2023-wimbledon-1315,00:10:37,0,0.0,0.3333333333333333,0.75,0.45,-1.0,1.0,0.30666666666666664,0,1,0.0,0.0,0.7536231884057971,0.8768115942028986,0,-1.0,1.0,0.0,1,1,0.5,0,-0.5093773522894733,-0.38235294117647056,-0.44586514673297195
2023-wimbledon-1315,00:11:28,0,0.0,0.5,0.0,0.42857142857142855,0.0,0.0,0.30952380952380953,0,1,0.0,0.0,0.5942028985507246,0.7971014492753623,0,0.0,0.0,0.0,0,0,0.0,0,-0.4776189360206234,-0.14705882352941177,-0.31233887977501756
2023-wimbledon-1315,00:11:51,0,0.0,0.5,0.0,0.45454545454545453,0.0,0.5,0.36363636363636365,0,0,0.0,0.0,0.49275362318840576,0.24637681159420288,0,0.0,1.0,0.0,1,0,0.6666666666666666,0,-0.5010261502813638,-0.11764705882352941,-0.3093366045524466
2023-wimbledon-1315,00:12:24,0,0.0,0.5,0.5,0.4782608695652174,0.0,0.6666666666666666,0.536231884057971,0,0,0.0,0.0,0.4492753623188406,0.2246376811594203,0,0.0,0.0,0.0,1,1,1.0,0,-0.4701551285019681,-0.11764705882352941,-0.29390109366274875
2023-wimbledon-1315,00:13:04,0,0.0,0.5,0.6666666666666666,0.4583333333333333,0.0,0.6000000000000001,0.5562499999999999,0,1,0.0,0.0,0.7536231884057971,0.8768115942028986,0,0.0,0.0,0.0,0,0,0.0,0,-0.4742820925357126,-0.08823529411764705,-0.2812586933266798
2023-wimbledon-1315,00:13:29,0,0.0,0.5,0.5,0.44,0.0,0.6000000000000001,0.51,0,1,0.0,0.0,0.6811594202898552,0.8405797101449276,0,0.0,0.0,0.0,0,0,0.0,0,-0.47239552678045904,-0.029411764705882353,-0.2509036457431707
2023-wimbledon-1315,00:13:47,0,0.0,0.5,0.4,0.4230769230769231,0.0,0.5714285714285714,0.4736263736263736,0,1,0.0,0.0,0.7826086956521741,0.891304347826087,0,0.0,0.0,0.0,0,0,0.0,0,-0.45800875040017075,-0.08823529411764705,-0.2731220222589089
2023-wimbledon-1315,00:15:30,0,0.0,0.4,0.0,0.4444444444444444,-0.0,0.0,0.2814814814814815,0,0,0.0,0.0,0.24637681159420288,0.12318840579710144,0,-0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.5635839192356229,-0.08823529411764705,-0.325909606676635
