match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1301,00:00:00,0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0,0,0.0,0.0,0.3333333333333335,0.1666666666666667,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.5664739884393064,-0.0588235294117647,-0.3126487589255355,0.3906565714034732
2023-wimbledon-1301,00:00:38,0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0,1,0.0,0.0,0.6666666666666667,0.8333333333333334,0,0.0,0.0,0.0,0,0,0.0,0,-0.5745525228800518,-0.0294117647058823,-0.301982143792967,0.5653270117211652
2023-wimbledon-1301,00:01:01,0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.3888888888888888,0,1,0.0,0.0,0.6956521739130435,0.8478260869565217,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.58938348012378,-0.1176470588235294,-0.3535152694736547,0.7399974520388571
2023-wimbledon-1301,00:01:31,0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.3888888888888888,0,1,0.0,0.0,0.8405797101449275,0.9202898550724636,0,0.0,0.0,0.0,0,0,0.0,0,-0.596746068692352,-0.3823529411764705,-0.4895495049344113,0.9146678923565491
2023-wimbledon-1301,00:02:21,0,0.0,0.0,0.5,0.4,0.0,0.0,0.3,0,1,0.0,0.0,0.5797101449275364,0.5265700483091788,0,0.0,0.0,0.0,0,0,0.0,0,-0.5560875512995895,-0.0294117647058823,-0.2927496580027359,1.089338332674241
2023-wimbledon-1301,00:02:50,0,0.0,0.0,0.4,0.5,0.0,0.0,0.3,0,0,0.0,0.0,0.3623188405797102,0.1207729468599034,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.4453878406708595,-0.0588235294117647,-0.2521056850413121,1.2640087729919331
2023-wimbledon-1301,00:03:33,0,0.0,0.0,0.5,0.4285714285714285,0.0,0.0,0.3095238095238095,0,1,0.0,0.0,0.536231884057971,0.5120772946859903,0,0.0,0.0,0.0,0,0,0.0,0,-0.7233135806477798,-0.0294117647058823,-0.3763626726768311,1.4386792133096251
2023-wimbledon-1301,00:04:01,0,0.0,0.0,0.4285714285714285,0.5,0.0,1.0,0.4821428571428571,0,0,0.0,0.0,0.4782608695652175,0.1594202898550725,0,0.0,1.0,0.0,1,1,0.75,0,-0.507928029238122,-0.1764705882352941,-0.342199308736708,1.613349653627317
2023-wimbledon-1301,00:04:48,0,0.0,0.0,0.5,0.4444444444444444,0.0,0.3333333333333333,0.3194444444444444,0,1,0.0,0.0,0.8115942028985508,0.6038647342995169,0,0.0,0.0,0.0,0,0,0.0,0,-0.4162618688962984,-0.2058823529411764,-0.3110721109187374,1.788020093945009
2023-wimbledon-1301,00:05:32,0,0.0,0.0,0.4285714285714285,0.4,0.0,0.3333333333333333,0.2904761904761904,0,1,0.0,0.0,0.5507246376811594,0.5169082125603864,0,0.0,0.0,0.0,0,0,0.0,0,-0.5636225391475895,-0.1470588235294117,-0.3553406813385006,1.962690534262701
2023-wimbledon-1301,00:07:05,0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.2272727272727272,0,1,1.0,0.0,0.5797101449275364,0.859903381642512,0,0.0,0.0,0.0,1,1,1.0,0,-0.4593457943925234,-0.0294117647058823,-0.2443787795492028,2.137360974580393
