match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1406,00:00:00,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1.0,0.0,0.7681159420289856,0.9227053140096618,0,0.0,0.0,0.0,1,1,1.0,0,-0.5653061224489796,-0.0294117647058823,-0.297358943577431,-0.1395971547257793
2023-wimbledon-1406,00:00:33,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.5217391304347827,0.5072463768115942,0,0.0,0.0,0.0,1,0,0.5,0,-0.4256389615616824,-0.0294117647058823,-0.2275253631337824,-0.3043908209293889
2023-wimbledon-1406,00:01:02,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1.0,0.0,0.6666666666666667,0.888888888888889,0,0.0,0.0,0.0,1,1,1.0,0,-0.4147125567322238,-0.088235294117647,-0.2514739254249354,-0.4691844871329985
2023-wimbledon-1406,00:01:23,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1.0,0.0,0.7536231884057971,0.9178743961352656,0,0.0,0.0,0.0,1,0,0.5,0,-0.3861806797853309,-0.0294117647058823,-0.2077962222456066,-0.633978153336608
2023-wimbledon-1406,00:02:31,0,0.0,1.0,0.0,0.8,0.0,0.0,0.9,0,1,0.0,0.0,0.6086956521739131,0.8043478260869565,0,0.0,0.0,0.0,0,0,0.0,0,-0.6320899258203001,-0.2058823529411764,-0.4189861393807382,-0.7987718195402176
2023-wimbledon-1406,00:02:57,0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.5555555555555555,0,1,0.0,0.0,0.6956521739130435,0.8478260869565217,0,0.0,0.0,0.0,0,0,0.0,0,-0.730978809283552,-0.0294117647058823,-0.3801952869947171,-0.9635654857438272
2023-wimbledon-1406,00:03:12,0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.5238095238095238,0,1,0.0,0.0,0.7971014492753623,0.5990338164251208,0,0.0,0.0,0.0,0,0,0.0,0,-0.5250616269515201,-0.0294117647058823,-0.2772366958287012,-1.1283591519474367
2023-wimbledon-1406,00:03:29,0,0.0,1.0,0.0,0.625,0.0,0.0,0.40625,0,1,0.0,0.0,0.6376811594202898,0.5458937198067633,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.5685843203609701,-0.0588235294117647,-0.3137039248863674,-1.2931528181510463
2023-wimbledon-1406,00:03:55,0,0.0,1.0,0.25,0.6666666666666666,0.0,0.0,0.4791666666666666,0,1,0.0,0.0,0.6376811594202898,0.5458937198067633,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.6266578249336869,-0.0588235294117647,-0.3427406771727258,-1.457946484354656
2023-wimbledon-1406,00:04:37,0,0.0,1.0,0.4,0.6,0.0,0.0,0.5,0,1,0.0,0.0,0.6521739130434783,0.5507246376811594,0,0.0,0.0,0.0,0,0,0.0,0,-0.5500096172340835,-0.0294117647058823,-0.2897106909699829,-1.6227401505582655
2023-wimbledon-1406,00:05:08,0,0.0,0.5,0.0,0.5454545454545454,0.0,0.0,0.3484848484848484,0,0,0.0,0.0,0.4782608695652175,0.2391304347826087,0,0.0,0.0,0.0,0,0,0.0,0,-0.4844049597341173,-0.1176470588235294,-0.3010260092788233,-1.787533816761875
2023-wimbledon-1406,00:05:54,0,0.0,0.5,0.0,0.5833333333333334,0.0,0.0,0.2708333333333333,0,0,0.0,0.0,0.6086956521739131,0.3043478260869565,0,0.0,0.0,0.0,1,0,0.5,0,-0.5039532485390169,-0.0294117647058823,-0.2666825066224496,-1.9523274829654849
2023-wimbledon-1406,00:06:29,0,0.0,0.5,0.5,0.6153846153846154,0.0,0.0,0.3230769230769231,0,0,0.0,0.0,0.4927536231884057,0.2463768115942028,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.3416782568382012,-0.0294117647058823,-0.1855450107720417,-2.1171211491690944
2023-wimbledon-1406,00:07:00,0,0.0,0.5,0.6666666666666666,0.6428571428571429,0.0,0.0,0.3619047619047618,0,1,0.0,0.0,0.5652173913043479,0.782608695652174,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.4493087557603686,-0.0294117647058823,-0.2393602602331254,-2.281914815372704
2023-wimbledon-1406,00:07:21,0,0.0,0.5,0.75,0.6,0.0,0.0,0.37,0,1,0.0,0.0,0.5217391304347827,0.7608695652173914,0,0.0,0.0,0.0,0,0,0.0,0,-0.4509056003233385,-0.1764705882352941,-0.3136880942793163,-2.4467084815763136
2023-wimbledon-1406,00:08:06,0,0.0,0.5,0.6,0.625,0.0,0.0,0.345,0,1,1.0,0.0,0.6811594202898552,0.8937198067632851,0,0.0,0.0,0.0,1,1,0.6666666666666666,0,-0.4877521613832853,-0.0294117647058823,-0.2585819630445838,-2.611502147779923
2023-wimbledon-1406,00:09:45,0,0.0,0.6666666666666666,0.0,0.6470588235294118,0.0,0.0,0.4379084967320261,0,0,0.0,0.0,0.3333333333333335,0.1666666666666667,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.6300117609323213,-0.0588235294117647,-0.344417645172043,-2.7762958139835328
2023-wimbledon-1406,00:10:16,0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5833333333333333,0,0,0.0,0.0,0.3478260869565217,0.1739130434782608,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.5414898809747306,-0.2352941176470588,-0.3883919993108947,-2.9410894801871423
2023-wimbledon-1406,00:11:18,0,0.0,0.6666666666666666,1.0,0.631578947368421,0.0,0.0,0.5745614035087718,0,1,0.0,0.0,0.6521739130434783,0.8260869565217391,0,0.0,0.0,0.0,0,0,0.0,0,-0.6128959403760376,-0.088235294117647,-0.3505656172468423,-3.105883146390752
2023-wimbledon-1406,00:11:45,0,0.0,0.6666666666666666,0.6666666666666666,0.6,0.0,0.0,0.4833333333333333,0,1,0.0,0.0,0.6666666666666667,0.8333333333333334,0,0.0,0.0,0.0,0,0,0.0,0,-0.5426436107854631,-0.0294117647058823,-0.2860276877456727,-3.2706768125943615
2023-wimbledon-1406,00:12:10,0,0.0,0.6666666666666666,0.5,0.5714285714285714,0.0,0.0,0.4345238095238095,0,1,0.0,0.0,0.855072463768116,0.6183574879227053,0,0.0,0.0,0.0,0,0,0.0,0,-0.5731310942578548,-0.0294117647058823,-0.3012714294818686,-3.435470478797971
2023-wimbledon-1406,00:12:33,0,0.0,0.6666666666666666,0.4,0.5454545454545454,0.0,0.0,0.403030303030303,0,1,0.0,0.0,0.7536231884057971,0.5845410628019324,0,0.0,0.0,0.0,0,0,0.0,0,-0.5009581166164796,-0.0294117647058823,-0.265184940661181,-3.6002641450015807
2023-wimbledon-1406,00:13:03,0,0.0,0.5,0.0,0.5217391304347826,-1.0,0.0,0.0072463768115942,0,0,0.0,-1.0,0.0,-0.5,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.5020970641102457,-0.0,-0.2510485320551228,-3.7650578112051902
2023-wimbledon-1406,00:13:34,0,0.0,0.5,0.0,0.5416666666666666,-1.0,1.0,0.2083333333333333,0,1,0.0,-1.0,0.6376811594202898,0.2125603864734299,0,-1.0,1.0,0.0,1,1,0.5,0,-0.4761283851554664,-0.1470588235294117,-0.3115936043424391,-3.9298514774088
2023-wimbledon-1406,00:14:03,0,0.0,0.5,0.5,0.56,-1.0,1.0,0.312,0,1,1.0,-1.0,0.7101449275362319,0.427536231884058,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.6150375939849624,-0.0294117647058823,-0.3222246793454223,-4.09464514361241
2023-wimbledon-1406,00:14:23,0,0.0,0.5,0.6666666666666666,0.5769230769230769,-1.0,1.0,0.3487179487179487,0,1,1.0,-1.0,0.7246376811594204,0.4311594202898551,0,-1.0,0.0,0.0,1,0,0.0,0,-0.4647322937285762,-0.088235294117647,-0.2764837939231116,-4.25943880981602
2023-wimbledon-1406,00:14:45,0,0.0,0.5,0.75,0.5555555555555556,-1.0,1.0,0.3611111111111111,0,0,1.0,-1.0,0.318840579710145,0.0797101449275362,0,-1.0,0.0,0.0,0,0,-0.3333333333333333,0,-0.4294470353097934,-0.0588235294117647,-0.244135282360779,-4.424232476019629
2023-wimbledon-1406,00:15:35,0,0.0,0.5,0.6,0.5714285714285714,-1.0,1.0,0.3342857142857143,0,1,1.0,-1.0,0.8260869565217392,0.4565217391304348,0,-1.0,0.0,0.0,1,1,0.3333333333333333,0,-0.4471616752318506,-0.088235294117647,-0.2676984846747488,-4.589026142223239
2023-wimbledon-1406,00:17:24,0,0.0,0.6,0.0,0.5862068965517241,0.0,0.0,0.593103448275862,0,0,0.0,0.0,0.463768115942029,0.2318840579710145,0,0.0,0.0,0.0,1,0,0.5,0,-0.5104090655449199,-0.1176470588235294,-0.3140280621842247,-4.753819808426849
2023-wimbledon-1406,00:18:06,0,0.0,0.6,1.0,0.6,0.0,0.0,0.55,0,1,0.0,0.0,0.6521739130434783,0.8260869565217391,0,0.0,0.0,0.0,1,0,0.3333333333333333,0,-0.577258261205794,-0.1176470588235294,-0.3474526600146617,-4.918613474630458
