match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1312,00:00:00,0,0.0,0.0,0.0,0.0,1.0,0.5,0,1,0,0,0.8297872340425532,0.4574468085106383,0,0,1,0,1,0,0.4,0,-0.0782501147549344,-0.088235294117647,-0.0832427044362907,0.38355008224307496
2023-wimbledon-1312,00:00:24,0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0,1,0,0,0.8014184397163121,0.450354609929078,0,0,0,0,0,0,0.0,0,-0.0795315448564288,-0.1176470588235294,-0.0985893018399791,0.5684872488903903
2023-wimbledon-1312,00:00:52,0,0.0,0.0,0.5,0.0,1.0,0.5,0,1,0,0,0.8226950354609929,0.4556737588652482,0,0,0,0,0,0,0.0,0,-0.1229535370020911,-0.2352941176470588,-0.1791238273245749,0.6175305821440958
2023-wimbledon-1312,00:01:31,0,0.0,0.0,0.3333333333333333,0.0,1.0,0.4444444444444444,0,1,0,0,0.8368794326241135,0.4592198581560284,0,0,1,0,1,0,0.4,0,-0.1571122558270005,-0.1470588235294117,-0.1520855396782061,0.6877349672696578
2023-wimbledon-1312,00:02:03,0,0.0,0.0,0.5,0.0,1.0,0.5,0,0,0,0,0.6879432624113475,0.1719858156028368,0,0,0,0,0,0,0.0,0,-0.083522466466058,-0.1176470588235294,-0.1005847626447937,0.6942387133966684
2023-wimbledon-1312,00:02:57,0,0.0,0.0,0.4,-0.5,1.0,0.3,0,0,0,0,0.6879432624113475,0.1719858156028368,0,-1,0,0,0,0,-0.2,0,-0.0789577701841179,-0.1176470588235294,-0.0983024145038236,0.6393130929340728
2023-wimbledon-1312,00:04:14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7943262411347518,0.1985815602836879,0,0,0,0,1,0,0.2,0,-0.1188861121028204,-0.1176470588235294,-0.1182665854631749,0.5153802802466771
2023-wimbledon-1312,00:05:07,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.8226950354609929,0.2056737588652482,0,0,0,0,1,0,0.2,0,-0.0679795481205692,-0.0588235294117647,-0.0634015387661669,0.7140595649177359
2023-wimbledon-1312,00:05:46,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,1,0,0,0.8368794326241135,0.4592198581560284,0,0,0,0,0,0,0.0,0,-0.0348153720609986,-0.0294117647058823,-0.0321135683834404,0.938433840599017
2023-wimbledon-1312,00:06:11,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,0,0,0,0,0.8085106382978723,0.202127659574468,0,0,0,0,0,0,0.0,0,-0.0624458101698373,-0.088235294117647,-0.0753405521437421,1.0078840647953045
2023-wimbledon-1312,00:07:06,0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.2,0,-0.0164418319987759,-0.0,-0.0082209159993879,1.0763786626447847
2023-wimbledon-1312,00:07:41,0,0.0,0.0,0.6,0.0,0.0,0.1999999999999999,0,1,0,0,0.9432624113475178,0.4858156028368794,0,0,0,0,0,0,0.0,0,-0.0534949252817871,-0.0294117647058823,-0.0414533449938347,1.3663896570969962
2023-wimbledon-1312,00:08:08,0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0,1,0,0,0.8581560283687943,0.4645390070921986,0,0,0,0,1,0,0.2,0,-0.0860598255724996,-0.0588235294117647,-0.0724416774921321,1.5679148784895571
2023-wimbledon-1312,00:08:40,0,0.0,0.0,0.5714285714285714,0.0,0.0,0.1904761904761904,0,0,0,0,0.75177304964539,0.1879432624113475,0,0,0,1,1,0,0.4,0,-0.266919977559035,-0.1176470588235294,-0.1922835181912822,1.8445825046231692
2023-wimbledon-1312,00:09:28,0,0.0,0.5,0.0,-0.5,0.0,0.0,0,0,0,-1,0.0,-0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.0213954200030601,-0.0,-0.01069771000153,2.0175336727439115
2023-wimbledon-1312,00:09:56,0,0.0,0.5,0.0,-0.5,0.0,0.0,0,0,0,-1,0.6737588652482269,-0.0815602836879432,0,-1,0,0,1,0,0.0,0,-0.0385449074310195,-0.0294117647058823,-0.0339783360684509,1.9642007102931893
