match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1301,00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.6737588652482269,0.1684397163120567,0,0,0,0,1,0,0.2,0,-0.0499821492324169,-0.0588235294117647,-0.0544028393220908,0.3447959333143141
2023-wimbledon-1301,00:00:38,0,0.0,0.0,1.0,0.0,0.0,0.5,0,1,0,0,0.8368794326241135,0.4592198581560284,0,0,0,0,0,0,0.0,0,-0.0452261947263732,-0.0294117647058823,-0.0373189797161278,0.6055623919911691
2023-wimbledon-1301,00:01:01,0,0.0,0.0,0.5,0.0,0.0,0.25,0,1,0,0,0.851063829787234,0.4627659574468085,0,0,0,0,1,0,0.2,0,-0.1262814301014943,-0.1176470588235294,-0.1219642444625118,0.8663288506680242
2023-wimbledon-1301,00:01:31,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,1,0,0,0.9219858156028368,0.4804964539007092,0,0,0,0,0,0,0.0,0,-0.4821683582394043,-0.3823529411764705,-0.4322606497079374,1.1270953093448792
2023-wimbledon-1301,00:02:21,0,0.0,0.0,0.5,0.0,0.0,0.25,0,1,0,0,0.7943262411347518,0.4485815602836879,0,0,0,0,0,0,0.0,0,-0.0051830978732085,-0.0294117647058823,-0.0172974312895454,1.3878617680217342
2023-wimbledon-1301,00:02:50,0,0.0,0.0,0.4,0.0,0.0,0.2,0,0,0,0,0.6879432624113475,0.1719858156028368,0,0,0,0,1,0,0.2,0,-0.0270885398072117,-0.0588235294117647,-0.0429560346094882,1.6486282266985892
2023-wimbledon-1301,00:03:33,0,0.0,0.0,0.5,0.0,0.0,0.25,0,1,0,0,0.7730496453900709,0.4432624113475177,0,0,0,0,0,0,0.0,0,-0.1136137603916968,-0.0294117647058823,-0.0715127625487896,1.9093946853754442
2023-wimbledon-1301,00:04:01,0,0.0,0.0,0.4285714285714285,0.0,1.0,0.4761904761904762,0,0,0,0,0.7446808510638298,0.1861702127659574,0,0,1,0,1,1,0.6,0,-0.1151820778293466,-0.1764705882352941,-0.1458263330323204,2.170161144052299
2023-wimbledon-1301,00:04:48,0,0.0,0.0,0.5,0.0,0.3333333333333333,0.2777777777777777,0,1,0,0,0.9078014184397164,0.4769503546099291,0,0,0,0,0,0,0.0,0,-0.1567934921201612,-0.2058823529411764,-0.1813379225306688,2.430927602729154
2023-wimbledon-1301,00:05:32,0,0.0,0.0,0.4285714285714285,0.0,0.3333333333333333,0.2539682539682539,0,1,0,0,0.7801418439716312,0.4450354609929078,0,0,0,0,0,0,0.0,0,-0.1748546437496812,-0.1470588235294117,-0.1609567336395465,2.691694061406009
2023-wimbledon-1301,00:07:05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.7943262411347518,0.698581560283688,0,0,0,0,1,1,0.4,0,-0.0313344723823124,-0.0294117647058823,-0.0303731185440973,2.952460520082864
2023-wimbledon-1301,00:07:28,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,1,1,0,0.9219858156028368,0.7304964539007093,0,0,0,0,0,0,0.0,0,-0.1163105013515581,-0.1176470588235294,-0.1169787800875437,3.213226978759719
2023-wimbledon-1301,00:08:06,0,0.0,0.0,0.5,-0.5,0.0,0.0,0,1,1,0,0.851063829787234,0.7127659574468085,0,-1,0,0,0,0,-0.2,0,-0.1187458560718111,-0.1176470588235294,-0.1181964574476702,3.473993437436574
2023-wimbledon-1301,00:08:41,0,0.0,0.0,0.3333333333333333,-0.5,0.0,-0.0555555555555555,0,1,1,0,0.9078014184397164,0.7269503546099291,0,-1,0,0,1,1,0.2,0,-0.0453409496608354,-0.088235294117647,-0.0667881218892412,3.734759896113429
2023-wimbledon-1301,00:09:11,0,0.0,0.0,0.5,-0.5,0.0,0.0,0,1,1,0,0.9219858156028368,0.7304964539007093,0,-1,0,0,1,0,0.0,0,-0.0142614882439944,-0.0294117647058823,-0.0218366264749384,3.995526354790284
2023-wimbledon-1301,00:09:37,0,0.0,0.0,0.6,-0.5,0.0,0.0333333333333333,0,0,1,0,0.6879432624113475,0.4219858156028369,0,-1,0,0,0,0,-0.2,0,-0.0274583057071454,-0.0588235294117647,-0.043140917559455,4.256292813467139
2023-wimbledon-1301,00:10:20,0,0.0,0.0,0.5,-0.5,0.0,0.0,0,1,1,0,0.8794326241134752,0.7198581560283688,0,-1,0,0,1,0,0.0,0,-0.0350576324781965,-0.0294117647058823,-0.0322346985920394,4.517059272143994
2023-wimbledon-1301,00:10:45,0,0.0,0.0,0.5714285714285714,-0.5,1.0,0.2678571428571428,0,1,1,0,0.8226950354609929,0.7056737588652482,0,-1,1,0,1,1,0.4,0,-0.1057912990258581,-0.088235294117647,-0.0970132965717525,4.777825730820849
2023-wimbledon-1301,00:11:24,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.8936170212765957,0.4734042553191489,0,0,0,0,0,0,0.0,0,-0.0068406691487733,-0.0294117647058823,-0.0181262169273278,5.038592189497704
2023-wimbledon-1301,00:11:47,0,0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0,1,0,0,0.900709219858156,0.475177304964539,0,0,0,0,0,0,0.0,0,-0.2215790278981996,-0.1470588235294117,-0.1843189257138057,5.299358648174559
2023-wimbledon-1301,00:12:17,0,0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0,1,0,0,0.8085106382978723,0.4521276595744681,0,0,0,0,1,0,0.2,0,-0.0689677156117713,-0.0588235294117647,-0.063895622511768,5.560125106851414
2023-wimbledon-1301,00:12:44,0,0.0,0.5,0.3333333333333333,-0.5,0.0,0.111111111111111,0,1,0,0,0.900709219858156,0.475177304964539,0,-1,0,0,0,0,-0.2,0,-0.21002703116234,-0.2647058823529412,-0.2373664567576406,5.820891565528269
2023-wimbledon-1301,00:13:26,0,0.0,0.5,0.25,-0.5,0.0,0.0833333333333333,0,0,0,0,0.7304964539007093,0.1826241134751773,0,-1,0,0,0,0,-0.2,0,-0.0285548528586729,-0.0294117647058823,-0.0289833087822776,6.081658024205124
2023-wimbledon-1301,00:15:31,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0,0,0,0,0.7588652482269503,0.1897163120567375,0,0,0,0,1,0,0.2,0,-0.0874241342377722,-0.088235294117647,-0.0878297141777096,6.342424482881979
2023-wimbledon-1301,00:16:15,0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4444444444444444,0,1,0,0,0.7872340425531915,0.4468085106382978,0,0,0,0,1,0,0.2,0,-0.0891008313357474,-0.088235294117647,-0.0886680627266972,6.603190941558834
2023-wimbledon-1301,00:16:47,0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4444444444444444,0,1,1,0,0.8865248226950354,0.7216312056737588,0,0,0,0,1,1,0.4,0,-0.0068024175039526,-0.0294117647058823,-0.0181070911049175,6.863957400235689
2023-wimbledon-1301,00:17:08,0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4444444444444444,0,1,1,0,0.8936170212765957,0.7234042553191489,0,0,0,0,1,1,0.4,0,-0.0471897791605039,-0.088235294117647,-0.0677125366390754,7.124723858912544
2023-wimbledon-1301,00:17:49,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.8226950354609929,0.4556737588652482,0,0,0,0,0,0,0.0,0,-0.1872163003009129,-0.1470588235294117,-0.1671375619151623,7.385490317589399
2023-wimbledon-1301,00:18:25,0,0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0,1,0,0,0.9148936170212766,0.4787234042553191,0,0,0,0,0,0,0.0,0,-0.0527617687560565,-0.0294117647058823,-0.0410867667309694,7.646256776266254
2023-wimbledon-1301,00:18:50,0,0.0,0.5,0.0,0.0,0.0,0.125,0,1,0,0,0.7801418439716312,0.4450354609929078,0,0,0,0,0,0,0.0,0,-0.0798375580149946,-0.088235294117647,-0.0840364260663208,7.907023234943109
2023-wimbledon-1301,00:19:20,0,0.0,0.5,0.0,0.0,0.0,0.125,0,0,0,0,0.8014184397163121,0.200354609929078,0,0,0,0,1,0,0.2,0,-0.0444037843627276,-0.0588235294117647,-0.0516136568872461,8.167789693619964
