match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1313,00:00:00,0,0.0,0.0,0.0,-0.5,0.0,-0.5,0,0,0,0,0.624113475177305,0.1560283687943262,0,-1,0,0,0,0,-0.2,0,-0.1053641556586933,-0.088235294117647,-0.0967997248881702,0.10087029724080286
2023-wimbledon-1313,00:00:35,0,0.0,0.0,0.0,-0.5,0.0,-0.25,0,1,0,0,0.8297872340425532,0.4574468085106383,0,-1,0,0,0,0,-0.2,0,-0.0614130157596776,-0.088235294117647,-0.0748241549386623,0.08705013941783463
2023-wimbledon-1313,00:00:57,0,0.0,0.0,0.0,-1.0,0.0,-0.5,0,0,0,0,0.624113475177305,0.1560283687943262,0,-2,0,0,0,0,-0.4,0,-0.0213252919875554,-0.0294117647058823,-0.0253685283467189,0.07322998159486639
2023-wimbledon-1313,00:01:25,0,0.0,0.0,0.0,-1.0,0.0,-0.5,0,1,0,0,0.8794326241134752,0.4698581560283688,0,-2,0,0,0,0,-0.4,0,-0.005527362676595,-0.0294117647058823,-0.0174695636912387,0.05940982377189817
2023-wimbledon-1313,00:02:40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.8439716312056738,0.4609929078014184,0,0,0,0,1,0,0.2,0,-0.1045544958433212,-0.1470588235294117,-0.1258066596863665,0.045589665948929936
2023-wimbledon-1313,00:03:05,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,1,0,0,0.7730496453900709,0.4432624113475177,0,0,0,0,1,1,0.4,0,-0.0472089049829142,-0.088235294117647,-0.0677220995502806,0.031769508125961715
2023-wimbledon-1313,00:03:29,0,0.0,0.0,1.0,-0.5,0.0,0.1666666666666666,0,1,0,0,0.8439716312056738,0.4609929078014184,0,-1,0,0,0,0,-0.2,0,-0.0459466007038302,-0.0588235294117647,-0.0523850650577974,0.01794935030299348
2023-wimbledon-1313,00:04:02,0,0.0,0.0,0.6666666666666666,-0.5,0.0,0.0555555555555555,0,0,0,0,0.6737588652482269,0.1684397163120567,0,-1,0,0,0,0,-0.2,0,-0.1623017289743459,-0.2352941176470588,-0.1987979233107023,0.0041291924800252455
2023-wimbledon-1313,00:04:55,0,0.0,0.0,0.5,-1.0,0.0,-0.1666666666666666,0,0,0,-1,0.0,-0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.0056867445300147,-0.0,-0.0028433722650073,-0.009690965342942975
2023-wimbledon-1313,00:05:20,0,0.0,0.0,0.4,-1.5,0.0,-0.3666666666666667,0,1,0,-1,0.8085106382978723,0.202127659574468,0,-3,0,0,0,0,-0.6,0,-0.0620441678992196,-0.0588235294117647,-0.0604338486554921,-0.02351112316591121
2023-wimbledon-1313,00:05:54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.6595744680851063,0.1648936170212765,0,0,0,0,1,0,0.2,0,-0.0740806854694751,-0.1176470588235294,-0.0958638721465023,-0.037331280988879445
2023-wimbledon-1313,00:06:28,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,1,0,0,0.8581560283687943,0.4645390070921986,0,0,0,0,0,0,0.0,0,-0.0283572193604325,-0.0294117647058823,-0.0288844920331574,-0.05115143881184765
2023-wimbledon-1313,00:06:44,0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0,1,0,0,0.8014184397163121,0.450354609929078,0,0,0,0,0,0,0.0,0,-0.201190901208752,-0.2058823529411764,-0.2035366270749642,-0.06497159663481589
2023-wimbledon-1313,00:07:14,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0,0,0,0,0.6524822695035462,0.1631205673758865,0,0,0,0,1,0,0.2,0,-0.1031264344366807,-0.1176470588235294,-0.110386746630105,-0.07879175445778412
2023-wimbledon-1313,00:08:13,0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0,0,0,0,0.6312056737588653,0.1578014184397163,0,0,0,0,0,0,0.0,0,-0.0809468557147957,-0.1470588235294117,-0.1140028396221037,-0.09261191228075236
2023-wimbledon-1313,00:08:51,0,0.0,0.0,0.4,0.0,0.0,0.1333333333333333,0,1,0,0,0.8581560283687943,0.4645390070921986,0,0,0,0,0,0,0.0,0,-0.0771918192482276,-0.088235294117647,-0.0827135566829373,-0.10643207010372058
2023-wimbledon-1313,00:10:36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.7092198581560284,0.4273049645390071,0,0,0,0,1,0,0.2,0,-0.0704722803080532,-0.088235294117647,-0.0793537872128501,-0.12025222792668881
2023-wimbledon-1313,00:10:56,0,0.0,0.0,1.0,-0.5,0.0,0.1666666666666666,0,0,0,-1,0.0,-0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.0129800581425001,-0.0,-0.00649002907125,-0.13407238574965702
2023-wimbledon-1313,00:11:20,0,0.0,0.0,0.5,-0.5,0.0,0.0,0,0,0,-1,0.6595744680851063,-0.0851063829787234,0,-1,0,0,1,1,0.2,0,-0.0475404192380272,-0.088235294117647,-0.0678878566778371,-0.1478925435726252
2023-wimbledon-1313,00:11:51,0,0.0,0.0,0.6666666666666666,-1.0,0.0,-0.1111111111111111,0,0,0,-2,0.0,-0.6666666666666666,0,-2,0,0,0,0,-0.4,0,-0.0018297036772581,-0.0,-0.000914851838629,-0.16171270139559346
2023-wimbledon-1313,00:12:19,0,0.0,0.0,0.5,-1.0,0.0,-0.1666666666666666,0,1,0,-2,0.8226950354609929,-0.0443262411347518,0,-2,0,0,1,0,-0.2,0,-0.0769304330086193,-0.088235294117647,-0.0825828635631332,-0.17553285921856165
2023-wimbledon-1313,00:12:45,0,0.0,0.0,0.6,-1.0,0.0,-0.1333333333333333,0,1,0,-2,0.7943262411347518,-0.051418439716312,0,-2,0,0,0,0,-0.4,0,-0.0459784770745142,-0.0588235294117647,-0.0524010032431394,-0.1893530170415299
2023-wimbledon-1313,00:13:08,0,0.0,0.0,0.5,-1.0,0.0,-0.1666666666666666,0,1,0,-2,0.7375886524822695,-0.0656028368794326,0,-2,0,0,1,1,0.0,0,-0.0418791758045596,-0.088235294117647,-0.0650572349611033,-0.20317317486449815
2023-wimbledon-1313,00:13:33,0,0.0,0.0,0.5714285714285714,-1.0,0.0,-0.1428571428571428,0,1,0,-2,0.7730496453900709,-0.0567375886524822,0,-2,0,0,1,1,0.0,0,-0.0641862600091804,-0.088235294117647,-0.0762107770634137,-0.21699333268746634
2023-wimbledon-1313,00:14:00,0,0.0,0.25,0.0,0.0,0.0,0.125,0,1,0,0,0.8936170212765957,0.4734042553191489,0,0,0,0,1,0,0.2,0,-0.0947684500433518,-0.1176470588235294,-0.1062077544334406,-0.2308134905104346
2023-wimbledon-1313,00:14:20,0,0.0,0.25,1.0,0.0,0.0,0.4166666666666667,0,0,0,0,0.6312056737588653,0.1578014184397163,0,0,0,0,1,0,0.2,0,-0.197461365838731,-0.2352941176470588,-0.2163777417428949,-0.2446336483334028
2023-wimbledon-1313,00:14:57,0,0.0,0.25,1.0,0.0,0.0,0.4166666666666667,0,0,0,0,0.6737588652482269,0.1684397163120567,0,0,0,0,1,0,0.2,0,-0.0503327893099403,-0.0588235294117647,-0.0545781593608525,-0.25845380615637104
2023-wimbledon-1313,00:15:23,0,0.0,0.25,1.0,0.0,0.0,0.4166666666666667,0,0,0,0,0.6312056737588653,0.1578014184397163,0,0,0,1,1,1,0.6,0,-0.0265593920538583,-0.0588235294117647,-0.0426914607328115,-0.27227396397933923
2023-wimbledon-1313,00:16:59,0,0.0,0.4,0.0,0.0,0.0,0.2,0,1,0,0,0.8226950354609929,0.4556737588652482,0,0,0,0,1,0,0.2,0,-0.0183289131432651,-0.0294117647058823,-0.0238703389245737,-0.2860941218023074
2023-wimbledon-1313,00:17:16,0,0.0,0.4,1.0,0.0,0.0,0.4666666666666666,0,0,0,0,0.5815602836879432,0.1453900709219858,0,0,0,0,1,0,0.2,0,-0.2454225531697863,-0.2647058823529412,-0.2550642177613637,-0.2999142796252756
2023-wimbledon-1313,00:18:04,0,0.0,0.4,1.0,-0.5,0.0,0.3,0,1,0,0,0.8368794326241135,0.4592198581560284,0,-1,0,0,0,0,-0.2,0,-0.0373463558933034,-0.0588235294117647,-0.048084942652534,-0.3137344374482438
2023-wimbledon-1313,00:18:27,0,0.0,0.4,0.6666666666666666,-1.0,0.0,0.0222222222222222,0,0,0,0,0.6382978723404256,0.1595744680851064,0,-2,0,0,0,0,-0.4,0,-0.1807135206813893,-0.1764705882352941,-0.1785920544583417,-0.327554595271212
2023-wimbledon-1313,00:19:21,0,0.0,0.4,0.5,-1.0,0.0,-0.0333333333333333,0,1,0,0,0.6808510638297872,0.4202127659574468,0,-2,0,0,1,0,-0.2,0,-0.0776827153567603,-0.088235294117647,-0.0829590047372036,-0.3413747530941802
2023-wimbledon-1313,00:19:49,0,0.0,0.4,0.6,-1.0,0.0,0.0,0,0,0,0,0.5673758865248227,0.1418439716312056,0,-2,0,0,0,0,-0.4,0,-0.1749311470393227,-0.2352941176470588,-0.2051126323431907,-0.3551949109171484
2023-wimbledon-1313,00:20:42,0,0.0,0.4,0.5,-1.5,0.0,-0.1999999999999999,0,1,0,0,0.6950354609929078,0.4237588652482269,0,-3,0,0,0,0,-0.6,0,-0.090375886163105,-0.0588235294117647,-0.0745997077874348,-0.3690150687401166
2023-wimbledon-1313,00:21:11,0,0.0,0.4,0.4285714285714285,-1.5,0.0,-0.2238095238095238,0,1,0,0,0.7659574468085106,0.4414893617021276,0,-3,0,0,0,0,-0.6,0,-0.0768093028000204,-0.1176470588235294,-0.0972281808117749,-0.3828352265630848
2023-wimbledon-1313,00:21:48,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0,0,0,0,0.6950354609929078,0.1737588652482269,0,0,0,0,1,0,0.2,0,-0.0788111388789718,-0.0588235294117647,-0.0688173341453682,-0.39665538438605297
2023-wimbledon-1313,00:22:20,0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0,1,0,0,0.8652482269503546,0.4663120567375887,0,0,0,0,0,0,0.0,0,-0.0469793951139899,-0.088235294117647,-0.0676073446158184,-0.41047554220902116
2023-wimbledon-1313,00:22:43,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.2083333333333333,0,1,0,0,0.8226950354609929,0.4556737588652482,0,0,0,0,0,0,0.0,0,-0.1686961289335441,-0.2647058823529412,-0.2167010056432426,-0.42429570003198935
2023-wimbledon-1313,00:23:17,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0,0,0,0,0.6312056737588653,0.1578014184397163,0,0,0,0,0,0,0.0,0,-0.0575113479879634,-0.088235294117647,-0.0728733210528052,-0.43811585785495755
2023-wimbledon-1313,00:23:56,0,0.0,0.3333333333333333,0.25,-0.5,0.0,0.0208333333333333,0,1,0,0,0.7872340425531915,0.4468085106382978,0,-1,0,0,0,0,-0.2,0,-0.1347477941551486,-0.1470588235294117,-0.1409033088422802,-0.45193601567792574
2023-wimbledon-1313,00:25:37,0,0.0,0.2857142857142857,0.0,-0.5,0.0,-0.1071428571428571,0,0,0,0,0.6453900709219859,0.1613475177304964,0,-1,0,0,0,0,-0.2,0,-0.2035242515428163,-0.2941176470588235,-0.2488209493008199,-0.46575617350089393
2023-wimbledon-1313,00:26:29,0,0.0,0.2857142857142857,0.0,-0.5,0.0,-0.0714285714285714,0,1,0,0,0.75177304964539,0.4379432624113475,0,-1,0,0,1,0,0.0,0,-0.0680369255878002,-0.088235294117647,-0.0781361098527236,-0.4795763313238621
2023-wimbledon-1313,00:26:55,0,0.0,0.2857142857142857,0.5,-0.5,1.0,0.3214285714285714,0,1,0,0,0.7163120567375887,0.4290780141843971,0,-1,1,0,1,0,0.2,0,-0.1143405416432906,-0.1470588235294117,-0.1306996825863512,-0.4933964891468303
2023-wimbledon-1313,00:27:27,0,0.0,0.2857142857142857,0.6666666666666666,-0.5,1.0,0.3630952380952381,0,0,0,0,0.5957446808510638,0.1489361702127659,0,-1,0,0,0,0,-0.2,0,-0.0915489366042739,-0.1176470588235294,-0.1045979977139017,-0.5072166469697985
2023-wimbledon-1313,00:28:08,0,0.0,0.2857142857142857,0.5,-0.5,1.0,0.3214285714285714,0,1,0,0,0.7588652482269503,0.4397163120567375,0,-1,0,0,0,0,-0.2,0,-0.022721477023512,-0.0588235294117647,-0.0407725032176383,-0.5210368047927667
2023-wimbledon-1313,00:28:34,0,0.0,0.2857142857142857,0.4,-0.5,1.0,0.2964285714285714,0,1,0,0,0.75177304964539,0.4379432624113475,0,-1,0,0,1,0,0.0,0,-0.0382261437241801,-0.0294117647058823,-0.0338189542150312,-0.5348569626157349
2023-wimbledon-1313,00:28:58,0,0.0,0.2857142857142857,0.5,-0.5,1.0,0.3214285714285714,0,1,0,0,0.851063829787234,0.4627659574468085,0,-1,0,0,1,0,0.0,0,-0.0093652777069414,-0.0294117647058823,-0.0193885212064118,-0.5486771204387031
2023-wimbledon-1313,00:29:32,0,0.0,0.2857142857142857,0.5714285714285714,-1.0,1.0,0.2142857142857142,0,1,0,0,0.7872340425531915,0.4468085106382978,0,-2,0,0,0,0,-0.4,0,-0.0675842811240883,-0.1176470588235294,-0.0926156699738088,-0.5624972782616713
2023-wimbledon-1313,00:30:04,0,0.0,0.2857142857142857,0.5,-1.0,1.0,0.1964285714285714,0,0,0,0,0.6950354609929078,0.1737588652482269,0,-2,0,0,1,0,-0.2,0,-0.0266486458917733,-0.0294117647058823,-0.0280302052988278,-0.5763174360846395
2023-wimbledon-1313,00:30:33,0,0.0,0.2857142857142857,0.5714285714285714,-1.0,1.0,0.2142857142857142,0,0,0,0,0.624113475177305,0.1560283687943262,0,-2,0,0,1,0,-0.2,0,-0.0705934105166522,-0.088235294117647,-0.0794143523171496,-0.5901375939076077
2023-wimbledon-1313,00:31:23,0,0.0,0.375,0.0,0.0,0.0,0.1875,0,1,0,0,0.8581560283687943,0.4645390070921986,0,0,0,0,0,0,0.0,0,-0.0320102514408119,-0.0294117647058823,-0.0307110080733471,-0.6039577517305759
2023-wimbledon-1313,00:31:38,0,0.0,0.375,0.0,0.0,0.0,0.125,0,0,0,0,0.624113475177305,0.1560283687943262,0,0,0,0,0,0,0.0,0,-0.090554393838935,-0.1470588235294117,-0.1188066086841734,-0.6177779095535441
2023-wimbledon-1313,00:32:09,0,0.0,0.375,0.0,0.0,0.0,0.125,0,1,0,0,0.7659574468085106,0.4414893617021276,0,0,0,0,0,0,0.0,0,-0.0071466823073392,-0.0294117647058823,-0.0182792235066107,-0.6315980673765123
2023-wimbledon-1313,00:32:29,0,0.0,0.375,0.0,0.0,0.0,0.125,0,1,0,0,0.8865248226950354,0.4716312056737588,0,0,0,0,0,0,0.0,0,-0.0064454021522925,-0.0294117647058823,-0.0179285834290874,-0.6454182251994804
2023-wimbledon-1313,00:34:47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.7375886524822695,0.4343971631205673,0,0,0,0,1,0,0.2,0,-0.0093334013362574,-0.0294117647058823,-0.0193725830210699,-0.6592383830224486
2023-wimbledon-1313,00:35:05,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.574468085106383,0.1436170212765957,0,0,0,0,1,0,0.2,0,-0.1359208445963176,-0.2058823529411764,-0.170901598768747,-0.6730585408454168
2023-wimbledon-1313,00:35:42,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.5957446808510638,0.1489361702127659,0,0,0,0,1,0,0.2,0,-0.1964668230733921,-0.2647058823529412,-0.2305863527131667,-0.686878698668385
2023-wimbledon-1313,00:36:31,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.6028368794326241,0.150709219858156,0,0,0,0,1,0,0.2,0,-0.1429145203243739,-0.2058823529411764,-0.1743984366327752,-0.7006988564913532
2023-wimbledon-1313,00:37:34,0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.7021276595744681,0.175531914893617,0,0,0,0,0,0,0.0,0,-0.014363492630183,-0.0294117647058823,-0.0218876286680327,-0.7145190143143214
2023-wimbledon-1313,00:37:59,0,0.0,1.0,0.0,0.0,0.0,0.25,0,0,0,0,0.624113475177305,0.1560283687943262,0,0,0,0,0,0,0.0,0,-0.1211748355179272,-0.1470588235294117,-0.1341168295236695,-0.7283391721372896
