match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1407,00:00:00,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0.0,0.8936170212765957,0.4734042553191489,0,-0.0,0,0,0,0,0.0,0,-0.1418562248176671,-0.1764705882352941,-0.1591634065264806,0.07158989647469588
2023-wimbledon-1407,00:00:32,0,0.0,0.0,0.0,0,1.0,0.3333333333333333,0,1,0,0.0,0.8723404255319149,0.4680851063829787,0,-0.0,1,0,1,1,0.6,0,-0.2354388738715764,-0.2647058823529412,-0.2500723781122588,0.283819699535389
2023-wimbledon-1407,00:01:11,0,0.0,0.0,0.5,0,1.0,0.5,0,0,0,0.0,0.6099290780141844,0.1524822695035461,0,-0.0,0,0,1,0,0.2,0,-0.0513974600907839,-0.088235294117647,-0.0698163771042154,0.31955554821354526
2023-wimbledon-1407,00:01:51,0,0.0,0.0,0.6666666666666666,0,1.0,0.5555555555555555,0,1,0,0.0,0.8297872340425532,0.4574468085106383,0,-0.0,0,0,1,0,0.2,0,-0.1024187790074973,-0.1470588235294117,-0.1247388012684545,0.5535953462530987
2023-wimbledon-1407,00:02:15,0,0.0,0.0,0.75,-1,1.0,0.25,0,1,0,0.0,0.8936170212765957,0.4734042553191489,0,-0.5,0,0,0,0,-0.1,0,-0.035975671953894,-0.0588235294117647,-0.0473996006828293,0.6065823671500092
2023-wimbledon-1407,00:02:37,0,0.0,0.0,0.6,-1,1.0,0.1999999999999999,0,0,0,0.0,0.5886524822695035,0.1471631205673758,0,-0.5,1,0,1,1,0.5,0,-0.1698373030040292,-0.1470588235294117,-0.1584480632667204,0.7161434708053833
2023-wimbledon-1407,00:04:15,0,0.0,1.0,0.0,0,0.0,0.5,0,1,0,0.0,0.900709219858156,0.6335697399527187,0,-0.0,0,0,0,0,0.0,0,-0.0211659101341357,-0.0294117647058823,-0.025288837420009,1.0728216980551744
2023-wimbledon-1407,00:04:34,0,0.0,1.0,0.0,0,0.0,0.3333333333333333,0,0,0,0.0,0.7163120567375887,0.2387706855791962,0,-0.0,0,0,1,0,0.2,0,-0.0981409700617126,-0.1176470588235294,-0.107894014442621,1.065473288272916
2023-wimbledon-1407,00:05:24,0,0.0,1.0,0.5,0,0.0,0.5,0,1,0,0.0,0.8652482269503546,0.6217494089834515,0,-0.0,0,0,0,0,0.0,0,-0.0251887081144489,-0.0294117647058823,-0.0273002364101656,1.2233401418520844
2023-wimbledon-1407,00:05:45,0,0.0,1.0,0.3333333333333333,0,0.0,0.3333333333333333,0,1,0,0.0,0.950354609929078,0.6501182033096927,0,-0.0,0,0,0,0,0.0,0,-0.047215280257051,-0.088235294117647,-0.067725287187349,1.2282480854311495
2023-wimbledon-1407,00:06:08,0,0.0,1.0,0.25,0,0.0,0.3125,0,0,0,0.0,0.7163120567375887,0.2387706855791962,0,-0.0,0,0,1,0,0.2,0,-0.0683174376498189,-0.0588235294117647,-0.0635704835307918,1.1260711517314497
2023-wimbledon-1407,00:06:40,0,0.0,1.0,0.4,0,0.0,0.35,0,1,0,0.0,0.950354609929078,0.6501182033096927,0,-0.0,0,0,0,0,0.0,0,-0.0060246340592645,-0.0294117647058823,-0.0177181993825734,1.2272304084260695
2023-wimbledon-1407,00:07:06,0,0.0,0.5,0.0,0,0.0,0.25,0,0,0,0.0,0.6595744680851063,0.1648936170212765,0,-0.0,0,0,1,0,0.2,0,-0.1123578313867496,-0.1470588235294117,-0.1297083274580807,1.1022199704451277
2023-wimbledon-1407,00:07:42,0,0.0,0.5,1.0,0,1.0,0.625,0,1,0,0.0,0.9219858156028368,0.4804964539007092,0,-0.0,1,0,1,1,0.6,0,-0.1371895241495384,-0.1470588235294117,-0.1421241738394751,1.4877140841515217
2023-wimbledon-1407,00:08:11,0,0.0,0.5,1.0,0,0.5,0.5,0,0,0,0.0,0.7163120567375887,0.1790780141843971,0,-0.0,0,0,0,0,0.0,0,-0.1344099046258989,-0.1764705882352941,-0.1554402464305965,1.5112462776709878
