match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1401,00:00:00,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.8014184397163121,0.2671394799054373,0,-0.0,0,0,1,0,0.2,0,-0.1934831947773754,-0.1764705882352941,-0.1849768915063347,0.05436202249936391
2023-wimbledon-1401,00:00:47,0,0.0,0.0,1.0,0,0.0,0.5,0,0,0,0.0,0.7163120567375887,0.2387706855791962,0,-0.0,0,0,1,0,0.2,0,-0.0631980925179782,-0.0588235294117647,-0.0610108109648714,0.48513501043369245
2023-wimbledon-1401,00:01:27,0,0.0,0.0,1.0,0,0.0,0.5,0,1,0,0.0,0.9361702127659576,0.6453900709219859,0,-0.0,0,0,0,0,0.0,0,-0.0103406946498699,-0.0294117647058823,-0.0198762296778761,0.8421496065997123
2023-wimbledon-1401,00:01:50,0,0.0,0.0,0.6666666666666666,0,0.0,0.3333333333333333,0,1,0,0.0,0.9078014184397164,0.6359338061465721,0,-0.0,0,0,1,0,0.2,0,-0.0581106237568215,-0.0588235294117647,-0.0584670765842931,1.0284056488877338
2023-wimbledon-1401,00:02:20,0,0.0,0.0,0.75,0,0.0,0.25,0,1,0,0.0,0.900709219858156,0.6335697399527187,0,-0.0,0,0,0,0,0.0,0,-0.1338233794053144,-0.088235294117647,-0.1110293367614807,1.2366498241022912
2023-wimbledon-1401,00:03:11,0,0.0,0.0,0.6,-1,0.0,-0.1333333333333333,0,0,0,0.0,0.7446808510638298,0.2482269503546099,0,-0.5,0,0,0,0,-0.1,0,-0.1082011526495639,-0.1470588235294117,-0.1276299880894878,1.043454550630289
2023-wimbledon-1401,00:03:59,0,0.0,0.0,0.5,-1,0.0,-0.1666666666666666,0,1,0,0.0,0.9432624113475178,0.6477541371158392,0,-0.5,0,0,0,0,-0.1,0,-0.0482289488448003,-0.0294117647058823,-0.0388203567753413,1.0761513716822941
2023-wimbledon-1401,00:04:24,0,0.0,0.0,0.4285714285714285,-1,0.0,-0.1904761904761904,0,1,0,0.0,0.9219858156028368,0.640661938534279,0,-0.5,0,0,0,0,-0.1,0,-0.1918957515173152,-0.1470588235294117,-0.1694772875233635,1.0156844357908223
2023-wimbledon-1401,00:05:39,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.7092198581560284,0.1773049645390071,0,-0.0,0,0,0,0,0.0,0,-0.0721489774060284,-0.1176470588235294,-0.0948980181147789,0.9909562914527159
2023-wimbledon-1401,00:06:21,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0.0,0.8439716312056738,0.4609929078014184,0,-0.0,0,0,1,0,0.2,0,-0.0503327893099403,-0.0294117647058823,-0.0398722770079113,0.9121535973740788
2023-wimbledon-1401,00:06:44,0,0.0,0.0,0.5,-1,0.0,-0.1666666666666666,0,1,0,0.0,0.9078014184397164,0.4769503546099291,0,-0.5,0,0,0,0,-0.1,0,-0.0413882796960269,-0.0588235294117647,-0.0501059045538958,0.6264513239431384
2023-wimbledon-1401,00:07:18,0,0.0,0.0,0.3333333333333333,-1,0.0,-0.2222222222222222,0,1,0,0.0,0.8936170212765957,0.4734042553191489,0,-0.5,0,0,1,0,0.1,0,-0.0236586423216198,-0.0294117647058823,-0.026535203513751,0.42598266660331585
2023-wimbledon-1401,00:07:44,0,0.0,0.0,0.5,-1,0.0,-0.1666666666666666,0,1,0,0.0,0.7588652482269503,0.4397163120567375,0,-0.5,0,0,1,1,0.3,0,-0.2159687866578263,-0.3235294117647059,-0.2697490992112661,0.25061947180450844
