match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end,Rate
2023-wimbledon-1301,00:00:00,0,0.0,0.0,0.0,-1,0.0,-1.0,0,0,0,0.0,0.6737588652482269,0.1684397163120567,0,-0.5,0,0,0,0,-0.1,0,-0.0382516448207272,-0.0588235294117647,-0.048537587116246,-0.517194733037433
2023-wimbledon-1301,00:00:38,0,0.0,0.0,0.0,-1,0.0,-0.5,0,1,0,0.0,0.8368794326241135,0.4592198581560284,0,-0.5,0,0,1,0,0.1,0,-0.0334893150405467,-0.0294117647058823,-0.0314505398732145,-0.4588091020446685
2023-wimbledon-1301,00:01:01,0,0.0,0.0,0.5,-2,0.0,-0.75,0,1,0,0.0,0.851063829787234,0.4627659574468085,0,-1.0,0,0,0,0,-0.2,0,-0.0879787830876727,-0.1176470588235294,-0.1028129209556011,-0.8895705252379621
2023-wimbledon-1301,00:01:31,0,0.0,0.0,0.3333333333333333,-2,0.0,-0.8333333333333334,0,1,0,0.0,0.9219858156028368,0.4804964539007092,0,-1.0,0,0,1,1,0.2,0,-0.325827510582955,-0.3823529411764705,-0.3540902258797128,-1.194475776139889
2023-wimbledon-1301,00:02:21,0,0.0,0.0,0.5,-2,0.0,-0.75,0,1,1,0.0,0.7943262411347518,0.698581560283688,0,-1.0,0,0,1,1,0.2,0,-0.0041375529147753,-0.0294117647058823,-0.0167746588103288,-1.3824684690847588
2023-wimbledon-1301,00:02:50,0,0.0,0.0,0.6,-2,0.0,-0.7,0,0,1,0.0,0.6879432624113475,0.4219858156028369,0,-1.0,0,0,0,0,-0.2,0,-0.0337315754577446,-0.0588235294117647,-0.0462775524347547,-1.6832267199132647
2023-wimbledon-1301,00:03:33,0,0.0,0.0,0.5,-2,0.0,-0.75,0,1,2,0.0,0.7730496453900709,0.9432624113475178,0,-1.0,0,0,1,1,0.2,0,-0.0434602437904829,-0.0294117647058823,-0.0364360042481826,-1.8131144506067085
2023-wimbledon-1301,00:04:01,0,0.0,0.0,0.5714285714285714,-2,0.0,-0.4761904761904762,0,0,2,0.0,0.7446808510638298,0.6861702127659575,0,-1.0,0,0,0,0,-0.2,0,-0.1115864232161983,-0.1764705882352941,-0.1440285057257462,-1.9737542206069265
2023-wimbledon-1301,00:04:48,0,0.0,0.0,0.5,-2,0.6666666666666666,-0.2777777777777778,0,1,2,0.0,0.9078014184397164,0.9769503546099292,0,-1.0,1,0,1,0,0.2,0,-0.2198768297036772,-0.2058823529411764,-0.2128795913224268,-2.031146540308768
2023-wimbledon-1301,00:05:32,0,0.0,0.0,0.5714285714285714,-2,0.6666666666666666,-0.253968253968254,0,1,2,0.0,0.7801418439716312,0.9450354609929078,0,-1.0,0,0,1,0,0.0,0,-0.1353789462946906,-0.1470588235294117,-0.1412188849120512,-2.1341247884697854
2023-wimbledon-1301,00:07:05,0,0.0,1.0,0.0,0,0.0,0.5,0,1,0,0.0,0.7943262411347518,0.5981087470449172,0,-0.0,0,0,0,0,0.0,0,-0.0368809608813179,-0.0294117647058823,-0.0331463627936001,-1.8758785373722546
2023-wimbledon-1301,00:07:28,0,0.0,1.0,0.0,0,0.0,0.3333333333333333,0,1,0,0.0,0.9219858156028368,0.640661938534279,0,-0.0,0,0,1,0,0.2,0,-0.1258734125567399,-0.1176470588235294,-0.1217602356901346,-1.8397963010758045
2023-wimbledon-1301,00:08:06,0,0.0,1.0,0.5,0,0.0,0.5,0,1,0,0.0,0.851063829787234,0.6170212765957447,0,-0.0,0,0,1,0,0.2,0,-0.1658400061202632,-0.1176470588235294,-0.1417435324718963,-1.7542422905010238
2023-wimbledon-1301,00:08:41,0,0.0,1.0,0.6666666666666666,0,0.0,0.5555555555555555,0,1,0,0.0,0.9078014184397164,0.6359338061465721,0,-0.0,0,0,0,0,0.0,0,-0.0680050492171163,-0.088235294117647,-0.0781201716673817,-1.592622225403444
2023-wimbledon-1301,00:09:11,0,0.0,1.0,0.5,0,0.0,0.5,0,1,0,0.0,0.9219858156028368,0.640661938534279,0,-0.0,0,0,0,0,0.0,0,-0.021669556790942,-0.0294117647058823,-0.0255406607484121,-1.473720865811347
2023-wimbledon-1301,00:09:37,0,0.0,1.0,0.4,0,0.0,0.4666666666666666,0,0,0,0.0,0.6879432624113475,0.2293144208037825,0,-0.0,0,0,1,0,0.2,0,-0.0337889529249757,-0.0588235294117647,-0.0463062411683702,-1.4195873825219332
2023-wimbledon-1301,00:10:20,0,0.0,1.0,0.5,0,0.0,0.5,0,1,0,0.0,0.8794326241134752,0.6264775413711584,0,-0.0,0,0,0,0,0.0,0,-0.0334383128474524,-0.0294117647058823,-0.0314250387766674,-1.2321070549098667
2023-wimbledon-1301,00:10:45,0,0.0,1.0,0.4285714285714285,0,0.0,0.3571428571428571,0,1,0,0.0,0.8226950354609929,0.607565011820331,0,-0.0,0,0,0,0,0.0,0,-0.096865915234355,-0.088235294117647,-0.092550604676001,-1.191345231684684
2023-wimbledon-1301,00:11:24,0,0.0,0.5,0.0,0,0.0,0.25,0,1,1,0.0,0.8936170212765957,0.7234042553191489,0,-0.0,0,0,1,1,0.4,0,-0.0057313714489723,-0.0294117647058823,-0.0175715680774273,-1.1855415061304422
2023-wimbledon-1301,00:11:47,0,0.0,0.5,1.0,0,0.0,0.5,0,1,1,0.0,0.900709219858156,0.725177304964539,0,-0.0,0,0,1,0,0.2,0,-0.1153159585862192,-0.1470588235294117,-0.1311873910578155,-1.038666255193613
2023-wimbledon-1301,00:12:17,0,0.0,0.5,1.0,0,0.0,0.5,0,1,1,0.0,0.8085106382978723,0.7021276595744681,0,-0.0,0,0,0,0,0.0,0,-0.04646299790891,-0.0588235294117647,-0.0526432636603373,-0.9343756008159825
2023-wimbledon-1301,00:12:44,0,0.0,0.5,0.6666666666666666,0,0.0,0.3888888888888888,0,1,1,0.0,0.900709219858156,0.725177304964539,0,-0.0,0,0,1,0,0.2,0,-0.2688198092517978,-0.2647058823529412,-0.2667628458023695,-0.8839875576850866
2023-wimbledon-1301,00:13:26,0,0.0,0.5,0.75,0,0.0,0.4166666666666667,0,0,1,0.0,0.7304964539007093,0.4326241134751773,0,-0.0,0,0,1,0,0.2,0,-0.0241112867853317,-0.0294117647058823,-0.026761525745607,-0.7862116729475754
2023-wimbledon-1301,00:15:31,0,0.0,0.6666666666666666,0.0,-1,0.0,-0.1666666666666666,0,0,0,0.0,0.7588652482269503,0.2529550827423167,0,-0.5,0,0,0,0,-0.1,0,-0.0803348293976641,-0.088235294117647,-0.0842850617576555,-1.0328342985869445
